,股票代码,股票名称,每股收益(元),营业收入(元),营业收入同比增长(%),营业收入季度环比增长(%),净利润(元),净利润同比增长(%),净利润季度环比增长(%),每股净资产(元),净资产收益率(%),每股经营现金流量(元),销售毛利率(%),所属行业,最新公告日期
1190,sh.603886,元祖股份,0.01,403628509.57,28.5720382352,-8.1324,1346970.66,104.3633473463,-80.8423,6.242518208042,0.09,-0.061436794292,64.7860052474,食品饮料,2021-04-29
1191,sh.603881,数据港,0.14,263321283.26,51.1753154803,2.1235,32715781.92,11.59,25.8661,12.44678033643,1.13,0.157409343748,39.9870552606,软件服务,2021-04-29
1192,sh.603879,永悦科技,0.01,92933336.35,76.7407127621,-38.5544,3202585.18,192.2757982339,-57.5339,1.890254012723,0.61,0.014266412755,12.6689788965,化工行业,2021-04-29
1193,sh.603876,鼎胜新材,0.1,3405744379.11,30.2148214832,-0.6478,44181296.98,19.78,1549.3519,8.354825502197,1.16,-0.293552744931,11.3042155642,有色金属,2021-04-29
1194,sh.603871,嘉友国际,0.383,599718567.8,-1.8850930284,-29.5059,84074412.89,72.9,8.2544,9.785536688587,3.81,-0.437095281561,16.9771670208,交运物流,2021-04-29
1195,sh.603859,能科股份,0.17,206611042.71,27.8562476829,-24.1803,24019006.07,40.11,-39.5854,10.267410748705,1.7,-0.510177862967,43.3434861445,软件服务,2021-04-29
1196,sh.603855,华荣股份,0.18,515455514.58,42.7522863846,-40.5335,60808064.52,56.43,4.0775,4.843671788532,3.74,0.008507814951,50.9401430003,专用设备,2021-04-29
1197,sh.603838,四通股份,0.0108,94162580.87,46.1348149223,-25.1401,3455744.14,-10.24,845.1115,3.318451416617,0.3259,-0.020068796966,21.3487894175,玻璃陶瓷,2021-04-29
1198,sh.603828,柯利达,0.03,505204455.09,74.3696004588,-44.9593,19764069.28,13.71,203.9117,2.656027150351,1.31,-0.310144032819,11.2568911313,装修装饰,2021-04-29
1199,sh.603825,华扬联众,0.08,2398746143.46,11.5807615926,5.1921,15023465.95,17.64,-83.8775,7.892528381832,0.98,1.635588784801,11.0907885737,文化传媒,2021-04-29
1200,sh.603819,神力股份,-0.01,290411485.88,29.0472247815,21.2728,-2261752.78,-149.3,-175.0282,3.502168168716,-0.3,-0.493381738105,11.156938632,机械行业,2021-04-29
1201,sh.603815,交建股份,0.03,502457824.24,54.472984716,-61.4934,15992235.81,21.25,-71.0223,2.295034614569,1.41,-0.510465193988,8.8048331334,工程建设,2021-04-29
1202,sh.603789,星光农机,-0.1363,116029329.49,133.2486529756,331.1525,-35444800.12,-143.8011919401,82.0066,2.887310402692,-4.6127,0.062340449231,7.4363243224,机械行业,2021-04-29
1203,sh.603777,来伊份,0.24,1214529429.3,-7.5920352593,18.2456,80289472.7,9.65,390.8157,5.177867314368,4.71,0.49795436473,45.1802302515,食品饮料,2021-04-29
1204,sh.603768,常青股份,0.17,779570438.87,82.8192590027,17.0566,34570661.29,2017.6,3856.4032,8.818348740343,1.94,-0.618420323775,17.8549226202,汽车行业,2021-04-29
1205,sh.603767,中马传动,0.03,237551734.87,50.2224686343,-20.5001,7908314.16,56.68,52.9106,4.811436426275,0.54,0.177514535247,17.6209299557,汽车行业,2021-04-29
1206,sh.603737,三棵树,0.03,1483058231.97,241.1982811461,-53.7229,8067028.85,106.3829504309,-95.4389,9.358031151458,0.32,-1.666793288991,26.5533553573,化工行业,2021-04-29
1207,sh.603730,岱美股份,0.28,1182512900.17,5.358586264,21.52,161738262.8,3.18,20540.0678,7.012407087887,4.06,0.053243501238,28.9480461059,汽车行业,2021-04-29
1208,sh.603726,朗迪集团,0.21,406163909.24,70.0599205408,7.1028,38392501.35,198.58,17.8593,5.669314747548,3.58,-0.219154642254,23.2329952941,家电行业,2021-04-29
1209,sh.603716,塞力医疗,0.03,516817163.09,83.6120750494,-32.7701,5141403.06,120.5387134264,-82.2331,7.626133623595,0.34,-0.058511503884,22.0455169017,医疗行业,2021-04-29
1210,sh.603713,密尔克卫,0.5018,1443832244.63,126.9328608579,38.6753,77649338.89,46.11,0.6341,17.596007481218,4.41,0.909691441201,11.9791905308,交运物流,2021-04-29
1211,sh.603701,德宏股份,0.06,160816675.87,82.0901362582,-6.6981,14682886.91,64.99,22.8984,2.793364557851,2.02,-0.021029646011,25.7685784548,机械行业,2021-04-29
1212,sh.603689,皖天然气,0.2,1445570337.38,23.2677246132,-19.0027,66604095.14,37.47,9.1296,7.198925090536,2.79,0.261931224821,8.7795729622,公用事业,2021-04-29
1213,sh.603685,晨丰科技,0.27,367874915.42,72.7161162493,-12.4726,45112054.92,150.0,-11.1421,6.62540878503,4.11,0.016242937219,23.2774595632,家电行业,2021-04-29
1214,sh.603683,晶华新材,0.12,301712337.82,94.1834062849,-11.3232,14757403.74,1127.3824883801,-87.844,7.246666643451,1.58,-0.03172231958,18.4323536789,化工行业,2021-04-29
1215,sh.603666,亿嘉和,0.4152,191098930.95,32.561460256,-60.0695,57567248.88,66.3,-67.1013,11.459316529843,3.71,1.139890321708,54.9636075711,专用设备,2021-04-29
1216,sh.603657,春光科技,0.24,250416948.03,136.6037884552,-15.5545,32122370.91,110.57,-33.8572,7.379851356845,3.29,0.217134046131,26.0110728856,塑胶制品,2021-04-29
1217,sh.603612,索通发展,0.25,1697990701.23,43.340794119,-6.183,109657476.66,722.11,12.8787,8.688106670339,2.95,-1.252986849468,17.35618843,材料行业,2021-04-29
1218,sh.603608,天创时尚,0.06,464967023.0,25.5791813367,-16.4969,25485340.0,550.01,104.8329,3.794552731821,1.48,-0.057413095263,56.3171001484,纺织服装,2021-04-29
1219,sh.603607,京华激光,0.16,186651157.64,35.8002027757,-22.7929,28321342.62,17.0,-25.9199,5.20478967705,3.09,0.24222922302,33.8698689252,造纸印刷,2021-04-29
1220,sh.603602,纵横通信,-0.02,176876914.08,102.906517273,-56.3039,-3853226.16,68.8072518829,-109.8645,3.479846048249,-0.53,-0.963169018274,12.3358039931,通讯行业,2021-04-29
1221,sh.603598,引力传媒,0.06,1327615746.49,70.6193934323,-36.3609,15734429.46,80.3,-47.2573,1.728758720914,3.43,-0.338108315221,4.4044253749,文化传媒,2021-04-29
1222,sh.603596,伯特利,0.31,786031056.84,32.4153858596,-22.6873,127785505.56,22.44,-20.811,6.913176207568,4.63,-0.184739747896,25.6647531411,汽车行业,2021-04-29
1223,sh.603589,口子窖,0.7,1173168629.05,50.9001894286,-11.4037,420069517.07,72.73,1.909,12.764389542317,5.64,-0.455073423517,76.5760154913,酿酒行业,2021-04-29
1224,sh.603559,中通国脉,-0.13,59399973.5,-4.8859827455,-74.1785,-18234551.07,-31.9550055713,-747.4683,5.99092832191,-2.1,-0.325419890576,12.1256043995,通讯行业,2021-04-29
1225,sh.603557,ST起步,0.03,317526836.54,24.4104398164,372.3141,16653839.13,-46.58,104.4906,3.159712968553,1.03,-0.357209916816,31.5882791114,纺织服装,2021-04-29
1226,sh.603519,立霸股份,0.15,387850884.95,57.3619412799,-11.669,34270900.49,28.77,125.5383,3.582416336685,4.41,-0.250567027016,15.0398956025,材料行业,2021-04-29
1227,sh.603518,锦泓集团,0.38,1072419923.55,78.0472127509,-30.7522,94672649.65,15661.8,-67.7912,7.5858135166,4.77,0.642587533726,70.5129533426,纺织服装,2021-04-29
1228,sh.603507,振江股份,0.21,549740658.1,50.8636599419,13.4891,26712866.96,628.55,230.8671,11.496981621916,1.85,0.230264640119,20.234855407,输配电气,2021-04-29
1229,sh.603505,金石资源,0.18,168765098.75,39.4669160587,-47.306,42317252.03,24.05,-39.8789,4.697574166208,3.83,0.342358822167,55.3815913493,材料行业,2021-04-29
1230,sh.603489,八方股份,1.25,526995189.99,111.405405258,23.2578,150261848.36,110.87,56.4722,20.360498484582,6.32,0.444429596553,38.9286583325,机械行业,2021-04-29
1231,sh.603458,勘设股份,0.33,709137357.53,68.327365771,-39.3302,77992994.8,19.64,-65.6394,12.911077428475,2.54,-1.065305132702,28.005223111,工程建设,2021-04-29
1232,sh.603421,鼎信通讯,-0.11,239207678.51,34.4392253277,-74.0044,-71419490.48,-32.43,-207.0759,4.724361050395,-2.29,0.05067990082,40.419512351,通讯行业,2021-04-29
1233,sh.603398,邦宝益智,0.01,77621543.18,-11.670211682,-38.8294,245352.14,-96.78,-92.9217,2.6330113624,0.04,0.043953369325,28.074111886,工艺商品,2021-04-29
1234,sh.603393,新天然气,2.07,657832268.01,24.0563923456,-10.2787,649951597.89,678.71,420.7682,10.848068816295,20.96,-0.752842021716,40.2991266804,公用事业,2021-04-29
1235,sh.603378,亚士创能,-0.03,600714405.53,163.6526706436,-47.3302,-5439250.45,89.800323795,-106.8949,9.813292333656,-0.27,-4.90862800411,28.7182504967,化工行业,2021-04-29
1236,sh.603367,辰欣药业,0.24,873706286.17,6.2050504801,-14.655,108689515.22,2.55,-3.9076,10.829177810933,2.24,-0.060332102004,59.438983955,医药制造,2021-04-29
1237,sh.603356,华菱精工,-0.082,351036784.16,71.6904310327,-32.804,-10959281.49,-441.58,-450.739,5.77677379616,-1.41,-0.014901215764,6.6623172173,机械行业,2021-04-29
1238,sh.603355,莱克电气,0.46,2012698156.2,78.0255488061,-1.3346,190929821.26,114.19,316.4869,8.901270767252,5.39,-0.732369782275,21.5396951433,家电行业,2021-04-29
1239,sh.603338,浙江鼎力,0.35,841224030.01,104.6993896049,74.2449,170070613.16,39.56,288.0148,8.063559366979,4.44,-0.722947634112,30.0251042754,机械行业,2021-04-29
1240,sh.603328,依顿电子,0.03,599471395.9,12.3392743237,-9.4716,30928768.97,-64.45,12.4397,3.356044968668,0.93,0.112162072638,13.1814602499,电子元件,2021-04-29
1241,sh.603323,苏农银行,0.14,919210000.0,-0.822050238,-3.3289,254100000.0,4.78,273.1168,6.772196183285,2.08,0.30686069141,,银行,2021-04-29
1242,sh.603299,苏盐井神,0.0701,1066838474.63,18.8003476255,-0.6056,54291584.73,-28.34,479.3575,5.289331319858,1.33,-0.047570516991,23.9036587285,化工行业,2021-04-29
1243,sh.603286,日盈电子,0.06,123369417.63,81.1624171129,-21.1187,5674194.11,635.1,44.7504,5.38289482992,1.2,0.106622132704,26.9661908187,汽车行业,2021-04-29
1244,sh.603279,景津环保,0.24,877093090.73,73.9135965287,-15.4867,99199109.32,56.16,-51.0432,7.531233494712,3.28,0.101028175662,28.0836153942,专用设备,2021-04-29
1245,sh.603269,海鸥股份,0.02,135604531.83,284.2437600562,-68.7085,2049720.1,113.85,-95.2208,7.628291920397,0.24,-0.489339717217,32.6023586331,机械行业,2021-04-29
1246,sh.603266,天龙股份,0.15,276018276.43,76.8554937316,-9.5761,29120956.05,90.99,16.3123,5.30878961503,2.8,0.283616064809,25.4463730331,塑胶制品,2021-04-29
1247,sh.603236,移远通信,0.56,1856151534.38,80.2832511081,-2.1895,60520545.72,78.43,-5.4565,26.771618402247,2.68,-2.332134472926,19.3845297685,电子元件,2021-04-29
1248,sh.603233,大参林,0.52,4059026978.3,20.7252671586,-0.7729,340552787.95,21.51,74.5298,8.127388305569,6.13,0.777872359973,39.3783223143,医疗行业,2021-04-29
1249,sh.603222,济民医疗,0.12,253770979.45,92.5317579922,-6.8832,39943254.67,646.6167335152,240.4453,3.333345218726,4.52,0.071109662093,47.8039764881,医药制造,2021-04-29
1250,sh.603220,中贝通信,0.0455,485474541.0,287.9654649545,-47.0102,15377518.28,163.59,-57.9623,4.807117417308,0.97,-0.929624149603,13.1014225687,通讯行业,2021-04-29
1251,sh.603212,赛伍技术,0.13,603556421.47,27.5499594994,-16.6134,50245118.5,17.4,-29.35,4.773530100272,2.64,-0.611120274718,17.2114160242,塑胶制品,2021-04-29
1252,sh.603199,九华旅游,0.1585,100654908.69,369.2389699962,-25.682,17541702.5,164.76,-58.3021,11.268072959433,1.41,-0.098766693169,41.2735706591,旅游酒店,2021-04-29
1253,sh.603195,公牛集团,1.01,2574274208.31,86.574127796,-11.3566,606926576.5,256.17,-15.0539,16.336071177398,6.41,0.592670082116,37.7661681351,输配电气,2021-04-29
1254,sh.603177,德创环保,-0.07,96278711.19,111.1256523329,-1.0116,-13995786.27,24.68,82.8019,1.969398898168,-2.65,0.055951301683,18.6410018561,环保工程,2021-04-29
1255,sh.603159,上海亚虹,0.09,159344068.86,62.802112121,-19.511,12658657.97,400.21,-1.4653,3.2283839785,2.84,-0.0848701345,20.1378207922,专用设备,2021-04-29
1256,sh.603158,腾龙股份,0.21,486111765.74,75.6905502439,-25.8939,45033297.27,75.0,-19.3579,5.699856168054,3.71,-0.075347264153,30.3175652734,汽车行业,2021-04-29
1257,sh.603136,天目湖,-0.04,78014046.12,268.9536617961,-48.1161,-4560057.3,82.7263002126,-116.8086,7.886618833794,-0.48,-0.091945202593,36.3073668637,旅游酒店,2021-04-29
1258,sh.603131,上海沪工,0.04,222754106.22,114.406262167,-52.3752,13278732.27,148.65,-80.2949,4.138155240979,1.02,-0.296886861922,21.5666308448,机械行业,2021-04-29
1259,sh.603126,中材节能,0.0456,800100233.28,111.77915631,8.4201,27813872.76,260.25,-67.6426,3.044185085471,1.51,-0.273325624161,16.5215677288,环保工程,2021-04-29
1260,sh.603116,红蜻蜓,0.04,601876657.33,17.8585689076,-37.6694,20880120.74,18.03,10.2193,5.964944866564,0.61,-0.224992325887,30.9170228258,纺织服装,2021-04-29
1261,sh.603096,新经典,0.4,216537177.43,13.5911347642,-1.8661,54098480.98,-7.54,15.0781,14.603908157118,2.6,-0.305088828863,53.2356040141,文化传媒,2021-04-29
1262,sh.603089,正裕工业,0.23,328788756.81,76.0867641145,-11.1847,50796859.16,928.13,-30.9825,4.779652240224,4.84,0.018475306029,25.0577641369,汽车行业,2021-04-29
1263,sh.603088,宁波精达,0.09,119120131.6,28.9162757448,-20.0161,19298126.46,7.8,-22.1391,2.625432431851,3.41,-0.003772705312,38.6509145865,专用设备,2021-04-29
1264,sh.603076,乐惠国际,0.43,220670530.66,5.2040415656,9.1381,37393872.0,-1.84,31.9063,15.03827812357,3.7,-0.800823943366,33.834011971,专用设备,2021-04-29
1265,sh.603068,博通集成,0.07,236391274.3,74.4022850968,-5.2591,10141766.12,-35.23,140.9961,13.285189925188,0.51,-0.04003375437,25.2794320082,电子元件,2021-04-29
1266,sh.603060,国检集团,-0.0327,354780971.21,96.0816174927,-43.1083,-14083171.87,60.2,-112.141,3.204786940631,-1.02,-0.061955390167,28.5017689887,工程建设,2021-04-29
1267,sh.603043,广州酒家,0.1178,670219820.3,28.7327249604,-7.4834,47579674.12,289.64,-54.2922,6.400837778384,1.86,-0.321812718384,28.9917302943,食品饮料,2021-04-29
1268,sh.603039,泛微网络,0.12,249878103.82,24.1011915081,-59.4604,26064119.13,37.9,-82.7454,7.086101438367,1.84,-0.378340526104,96.6923731837,软件服务,2021-04-29
1269,sh.603032,*ST德新,0.0176,11450187.69,22.5516278801,-32.8053,2820467.06,630.12,130.0296,4.225788707565,0.42,-0.052606613857,20.2961478267,交运物流,2021-04-29
1270,sh.603030,全筑股份,0.05,901706668.0,55.9167264712,-38.3362,26285361.4,14.92,-8.0799,4.227972049374,1.13,-0.589777482062,11.471060946,装修装饰,2021-04-29
1271,sh.603026,石大胜华,1.14,1684672237.41,93.497055918,8.0693,231939752.94,1409.41,14.7497,11.31639131118,10.66,0.952941105437,26.5199546902,化工行业,2021-04-29
1272,sh.603018,华设集团,0.14,803749404.56,40.3200166316,-65.0962,79389202.91,33.54,-68.6475,6.148067619198,2.34,-0.582314800436,30.9220272077,工程建设,2021-04-29
1273,sh.603013,亚普股份,0.22,1982276010.46,17.0861622085,-26.3986,114835916.59,45.05,8.9293,6.832029545247,3.31,0.684887360268,15.1236403986,汽车行业,2021-04-29
1274,sh.603006,联明股份,0.11,208617976.12,100.9274762821,-37.0062,20123191.55,2092.15,-8.7018,6.225203620836,1.71,0.477514714997,23.8961937256,汽车行业,2021-04-29
1275,sh.601991,大唐发电,0.0242,25094878000.0,13.3620259535,-5.9333,808543000.0,14.53,118.5021,2.276915222808,1.07,0.276710594335,13.7899255776,电力行业,2021-04-29
1276,sh.601990,南京证券,0.05,492515249.77,-14.7111928491,5.4301,176682337.06,-23.46,87.3485,4.330757280099,1.11,-0.171906478284,,券商信托,2021-04-29
1277,sh.601985,中国核电,0.102,13746542018.08,26.0624397188,-10.3573,1786373229.26,67.93,64.2592,3.543122421105,2.86,0.347874927644,44.6194146965,电力行业,2021-04-27
1278,sh.601963,重庆银行,0.41,3656259000.0,9.3269691365,15.6416,1434136000.0,4.1,170.6034,11.56045969138,3.86,-2.262425582925,,银行,2021-04-29
1279,sh.601949,中国出版,0.0175,978919265.95,38.4471534977,-60.6185,31869381.61,173.101327312,-91.0156,3.963180657427,0.44,-0.186356843396,28.5419520872,文化传媒,2021-04-29
1280,sh.601939,建设银行,0.33,216523000000.0,3.4040927434,17.4056,83115000000.0,2.8,27.4418,9.378811332301,3.605,1.013415409722,,银行,2021-04-29
1281,sh.601880,辽港股份,0.02,2775954734.82,4.670641852,56.9079,545134717.07,15.18,436.737,1.571453624456,1.55,0.005291679013,34.8845849204,港口水运,2021-04-29
1282,sh.601878,浙商证券,0.12,3260988127.48,73.0497932225,-8.013,420955579.2,31.88,-29.8257,5.471024895464,2.15,0.714946401396,,券商信托,2021-04-29
1283,sh.601877,正泰电器,0.06,6869484856.98,20.5470711259,-31.3461,121235414.95,-64.52,-96.4124,13.993284228077,0.4,-0.559104086374,27.4190557446,输配电气,2021-04-29
1284,sh.601872,招商轮船,0.06,3596381410.53,-24.8115424737,-7.0152,382225963.68,-69.86,131.7804,3.850394939477,1.48,0.1106820935,14.9219673781,港口水运,2021-04-29
1285,sh.601865,福莱特,0.4,2056716792.92,70.9533764499,-8.3397,837817793.99,289.38,2.5417,5.032675312658,8.85,0.06472481158,58.2377126726,玻璃陶瓷,2021-04-29
1286,sh.601838,成都银行,0.46,4110407000.0,19.9324301652,-1.562,1669305000.0,18.1,-8.502,11.541105255421,4.09,-0.451037870846,,银行,2021-04-29
1287,sh.601818,光大银行,0.18,38691000000.0,3.7153196622,8.5058,11515000000.0,6.32,40.1022,6.548767397098,2.7775,-1.336411755996,,银行,2021-04-29
1288,sh.601808,中海油服,0.038,5902547125.0,-27.7393356024,-21.398,181223498.0,-84.1,-66.9641,8.110532259464,0.5,-0.214832195628,10.15173806,石油行业,2021-04-29
1289,sh.601801,皖新传媒,0.13,2272301173.49,29.3782294277,-8.6088,264857268.34,20.95,651.3401,5.464294986233,2.47,0.021274433311,24.1049291516,文化传媒,2021-04-29
1290,sh.601777,力帆科技,0.0035,840059069.45,48.8871327069,-18.5333,15863382.23,108.0369650318,-99.5472,2.233302292086,0.16,0.146819573467,13.3905578977,汽车行业,2021-04-29
1291,sh.601718,际华集团,0.003,3314778245.84,27.5163447529,-30.5748,10997564.43,-58.33,101.3655,3.892314554154,0.06,0.07245337704,11.1383101151,纺织服装,2021-04-29
1292,sh.601696,中银证券,0.09,726010474.9,-11.8236872426,13.8146,261446679.95,-19.64,644.4806,5.493451627412,1.73,1.192389182516,,券商信托,2021-04-29
1293,sh.601628,中国人寿,1.01,373458000000.0,10.5651149296,179.9745,28589000000.0,67.3,796.2069,16.548629046524,6.23,5.704298602512,,保险,2021-04-29
1294,sh.601611,中国核建,0.13,21234996534.58,72.0202386557,8.5754,336149308.3,155.26,-17.8952,4.468248176668,2.88,-1.548857332446,7.4112590982,工程建设,2021-04-29
1295,sh.601607,上海医药,0.75,51599987610.03,27.5699122245,0.0259,2120145073.35,104.24,137.0941,16.688492301728,4.57,-0.38705493057,13.7060453119,医药制造,2021-04-29
1296,sh.601601,中国太保,0.89,151263000000.0,9.4435319909,88.4615,8547000000.0,1.9,73.1564,23.01683991684,3.9,3.747920997921,,保险,2021-04-29
1297,sh.601598,中国外运,0.11,28902257074.23,76.4192515525,29.9189,834865923.7,244.66,24.0602,4.227674827071,2.7,-0.294835980189,4.5438285949,交运物流,2021-04-29
1298,sh.601588,北辰实业,0.09,6554010341.0,163.8327037243,-50.2374,323457029.0,64.11,127.3986,4.367907543466,1.98,0.140877194374,21.9129802407,房地产,2021-04-29
1299,sh.601518,吉林高速,0.05,207037884.48,250.0148946181,-51.798,68381119.95,246.1803818788,-17.9098,2.832415007815,1.8,0.053502117911,59.9459498061,高速公路,2021-04-29
1300,sh.601366,利群股份,0.01,2398749859.53,-0.4805824428,22.4762,10995427.59,116.15,-87.8184,5.396458285992,0.23,0.550217054935,28.7650388167,商业百货,2021-04-29
1301,sh.601326,秦港股份,0.06,1643864183.15,18.2044619823,-6.6174,327108175.12,29.63,1036.0475,2.784524140593,2.13,0.113554129851,39.6995492231,港口水运,2021-04-29
1302,sh.601319,中国人保,0.23,173762000000.0,2.8902007923,33.0174,10034000000.0,42.1,652.7382,4.697856367583,4.9,0.524556801737,,保险,2021-04-29
1303,sh.601236,红塔证券,0.06,1657756468.78,45.2049911408,-25.1205,233955776.65,-51.69,-52.134,4.034166801125,1.6,0.53113847426,,券商信托,2021-04-29
1304,sh.601233,桐昆股份,0.76,11133046817.16,44.6950195155,-14.4485,1717043844.27,300.69,64.393,12.484109245347,6.29,-1.628055734734,15.5840741309,化纤行业,2021-04-29
1305,sh.601211,国泰君安,0.49,10943320576.0,78.0936844666,15.6372,4411319743.0,141.57,103.2893,14.633170353578,3.33,-1.538628987876,,券商信托,2021-04-29
1306,sh.601198,东兴证券,0.09,885662605.12,0.7117936283,-43.7055,250497334.49,-19.01,-6.2015,7.733789418958,1.18,-0.631867853712,,券商信托,2021-04-29
