,股票代码,股票名称,所属地域,行业,业绩预告发布日期,业绩预告统计日期,业绩预告类型,业绩预告摘要,预告归属于母公司的净利润增长上限(%),预告归属于母公司的净利润增长下限(%)
8964,sh.603063,禾望电气,深圳,电气设备,2021/1/29,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:24,944万元至28,261万元,同比上年增长:276%至326%。同比上年增长18,309.95万元至21,626.95万元。",326,276
8965,sh.603068,博通集成,上海,半导体,2020/1/23,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:22,680万元至27,972万元,同比上年增长:83%至126%。",126,83
8966,sh.603068,博通集成,上海,半导体,2020/10/31,2020/12/31,略减,预计2020年1-12月归属于上市公司股东的净利润将和去年相比有所减少。,0,0
8967,sh.603068,博通集成,上海,半导体,2021/1/30,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:3,220.019533万元至4,798.019533万元,同比上年下降:81%至87%。同比上年降低20,439万元至22,017万元。",-81,-87
8968,sh.603069,海汽集团,海南,公路,2020/4/29,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润不确定。,0,0
8969,sh.603069,海汽集团,海南,公路,2020/7/16,2020/6/30,首亏,"预计2020年1-6月归属于上市公司股东的净利润亏损:9,300万元至10,000万元。",-441.571103,-467.280756
8970,sh.603069,海汽集团,海南,公路,2020/8/27,2020/9/30,不确定,预计2020年1-9月归属于上市公司股东的净利润不确定。,0,0
8971,sh.603069,海汽集团,海南,公路,2020/10/30,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润不确定。,0,0
8972,sh.603069,海汽集团,海南,公路,2021/1/28,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:7,000万元至11,000万元。",-237.978046,-316.822644
8973,sh.603076,乐惠国际,浙江,专用机械,2020/1/20,2019/12/31,首亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:1,800万元至2,700万元。",-146.18134,-169.27201
8974,sh.603076,乐惠国际,浙江,专用机械,2020/10/28,2020/12/31,扭亏,预计2020年1-12月归属于上市公司股东的净利润将由亏损变为盈利。,0,0
8975,sh.603076,乐惠国际,浙江,专用机械,2021/1/18,2020/12/31,扭亏,"预计2020年1-12月归属于上市公司股东的净利润盈利:9,000万元至11,000万元。",543.305622,462.7046
8976,sh.603077,和邦生物,四川,化工原料,2020/1/21,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:50,832.22万元至58,093.97万元,同比上年增长:40%至60%。",60,40
8977,sh.603077,和邦生物,四川,化工原料,2020/8/28,2020/9/30,首亏,预计2020年1-9月归属于上市公司股东的净利润可能为亏损。,0,0
8978,sh.603077,和邦生物,四川,化工原料,2021/1/26,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:1,000万元至6,000万元,同比上年下降:88.39%至98.07%。同比上年降低45,685.38万元至50,685.38万元。",-88.39,-98.07
8979,sh.603078,江化微,江苏,化工原料,2021/1/19,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:5,350万元至6,213万元,同比上年增长:55%至80%。同比上年增长1,898.52万元至2,761.49万元。",80,55
8980,sh.603079,圣达生物,浙江,食品,2021/1/30,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:18,600.00万元至20,600.00万元,同比上年增长:295%至338%。同比上年增长13,900万元至15,900万元。",338,295
8981,sh.603083,剑桥科技,上海,通信设备,2020/1/31,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:399.75万元至2,287.75万元,同比上年下降:70%至95%。",-70,-95
8982,sh.603083,剑桥科技,上海,通信设备,2021/1/30,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:25,000万元左右。同比上年降低27,174.62万元左右。",-1249.626407,-1249.626407
8983,sh.603085,天成自控,浙江,汽车配件,2020/1/23,2019/12/31,首亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:22,500万元至27,000万元。",-715.663127,-838.795753
8984,sh.603085,天成自控,浙江,汽车配件,2020/6/17,2019/12/31,首亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:52,000万元至54,000万元。",-1522.865894,-1577.591506
8985,sh.603085,天成自控,浙江,汽车配件,2020/10/27,2020/12/31,扭亏,预计2020年1-12月归属于上市公司股东的净利润将扭亏为盈。,0,0
8986,sh.603085,天成自控,浙江,汽车配件,2021/1/26,2020/12/31,扭亏,"预计2020年1-12月归属于上市公司股东的净利润盈利:5,000万元至6,000万元。",111.212045,109.343371
8987,sh.603087,甘李药业,北京,生物制药,2020/6/24,2020/6/30,略增,"预计2020年1-6月归属于上市公司股东的净利润盈利:28,000万元-31,000万元,同比上年上升:5%-15%。",15,5
8988,sh.603088,宁波精达,浙江,专用机械,2020/1/21,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:5,861.28万元至6,467.62万元,同比上年增长:45%至60%。",60,45
8989,sh.603089,正裕工业,浙江,汽车配件,2021/1/28,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:10,800万元至12,289万元,同比上年增长:45%至65%。同比上年增长3,352万元至4,841万元。",65,45
8990,sh.603090,宏盛股份,江苏,专用机械,2020/4/30,2020/6/30,预减,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比下降幅度将超过50%。,-50,0
8991,sh.603090,宏盛股份,江苏,专用机械,2021/1/29,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:550万元至650万元,同比上年下降:79.05%至82.27%。同比上年降低2,453万元至2,553万元。",-79.05,-82.27
8992,sh.603095,越剑智能,浙江,纺织机械,2020/4/14,2020/3/31,略减,"预计2020年1-3月归属于上市公司股东的净利润:2,900万元至3,600万元,同比上年减少:3.64%至22.38%。",-3.64,-22.38
8993,sh.603099,长白山,吉林,旅游景点,2021/1/23,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:5,494万元。",-173.000866,-173.000866
8994,sh.603100,川仪股份,重庆,电器仪表,2021/1/9,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:37,000万元,同比上年增长:57.91%。同比上年增长13,569万元。",57.91,57.91
8995,sh.603101,汇嘉时代,新疆,百货,2020/1/23,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:2,830万元至3,549.93万元,同比上年下降:49.4%至59.66%。",-49.4,-59.66
8996,sh.603103,横店影视,浙江,影视音像,2020/4/29,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润不确定。,0,0
8997,sh.603103,横店影视,浙江,影视音像,2020/8/29,2020/9/30,不确定,预计2020年1-9月归属于上市公司股东的净利润不确定。,0,0
8998,sh.603103,横店影视,浙江,影视音像,2020/10/30,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润不确定。,0,0
8999,sh.603103,横店影视,浙江,影视音像,2021/1/30,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:45,000万元至49,000万元。",-245.390509,-258.31411
9000,sh.603105,芯能科技,浙江,电气设备,2021/1/14,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:7,581.24万元至8,423.6万元,同比上年增长:80%至100%。同比上年增长3,369.44万元至4,211.8万元。",100,80
9001,sh.603106,恒银科技,天津,IT设备,2020/1/23,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:509.66万元至763.66万元,同比上年下降:90.46%至93.63%。",-90.46,-93.63
9002,sh.603106,恒银科技,天津,IT设备,2020/3/2,2019/12/31,首亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:3,487.79万元至4,287.79万元,同比上年下降:143.71%至153.71%。",-143.71,-153.71
9003,sh.603106,恒银科技,天津,IT设备,2021/1/30,2020/12/31,扭亏,"预计2020年1-12月归属于上市公司股东的净利润盈利:3,000万元至3,600万元。",192.447216,177.039347
9004,sh.603110,东方材料,浙江,染料涂料,2020/1/11,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,919.75万元至5,576.71万元,同比上年增长:50%至70%。",70,50
9005,sh.603111,康尼机电,江苏,运输设备,2020/1/22,2019/12/31,扭亏,"预计2019年1-12月归属于上市公司股东的净利润盈利:60,780万元至66,280万元。",121.036609,119.290964
9006,sh.603111,康尼机电,江苏,运输设备,2020/8/29,2020/9/30,预增,预计2020年1-9月归属于上市公司股东的净利润同比上年增长50%以上。,0,50
9007,sh.603112,华翔股份,山西,机械基件,2020/9/16,2020/9/30,略增,"预计2020年1-9月归属于上市公司股东的净利润盈利:13000万元至14,500万元,同比上年上升:17.48%-31.03%。",31.03,17.48
9008,sh.603113,金能科技,山东,焦炭加工,2020/4/30,2020/6/30,略增,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比增加。,0,0
9009,sh.603113,金能科技,山东,焦炭加工,2020/10/31,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润不确定。,0,0
9010,sh.603116,红蜻蜓,浙江,服饰,2020/1/21,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:8,822.48万元至12,743.58万元,同比上年下降:35%至55%。",-35,-55
9011,sh.603118,共进股份,深圳,通信设备,2020/1/21,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:31,500万元,同比上年增长:约63.71%。",63.71,63.71
9012,sh.603123,翠微股份,北京,百货,2020/4/29,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润不确定。,0,0
9013,sh.603123,翠微股份,北京,百货,2020/8/29,2020/9/30,不确定,预计2020年1-9月归属于上市公司股东的净利润可能为亏损或较大幅度下降。,0,0
9014,sh.603123,翠微股份,北京,百货,2020/10/31,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润不确定。,0,0
9015,sh.603123,翠微股份,北京,百货,2021/1/29,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:7,300万元至8,700万元,同比上年下降:63.75%至69.58%。同比上年降低15,300万元至16,700万元。",-63.75,-69.58
9016,sh.603127,昭衍新药,北京,医疗保健,2020/1/9,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利约:15,167万元至17,334万元,同比上年增长约:40%至60%。",60,40
9017,sh.603127,昭衍新药,北京,医疗保健,2021/1/20,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:30,298.15万元至32,165.83万元,同比上年增长:62.2%至72.2%。同比上年增长11,621.34万元至13,489.02万元。",72.2,62.2
9018,sh.603128,华贸物流,上海,仓储物流,2020/7/3,2020/6/30,略增,"预计2020年1-6月归属于上市公司股东的净利润盈利:25,925万元至27,777万元,同比上年增长:40%至50%。",50,40
9019,sh.603128,华贸物流,上海,仓储物流,2021/1/7,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:52,691万元至56,204万元,同比上年增长:50%至60%。同比上年增长17,564万元至21,077万元。",60,50
9020,sh.603129,春风动力,浙江,摩托车,2020/1/17,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:17,000万元至19,500万元,同比上年增长:42%至62%。",62,42
9021,sh.603129,春风动力,浙江,摩托车,2021/1/29,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:32,000万元至38,000万元,同比上年增长:76.74%至109.88%。同比上年增长13,894.34万元至19,894.34万元。",109.88,76.74
9022,sh.603131,上海沪工,上海,专用机械,2020/4/29,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润不确定。,0,0
9023,sh.603131,上海沪工,上海,专用机械,2021/1/12,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:11,500.7万元至14,500.0万元,同比上年增长:20.8%至52.3%。同比上年增长1,977.7万元至4,977万元。",52.3,20.8
9024,sh.603133,碳元科技,江苏,元器件,2020/1/18,2019/12/31,首亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:约4,300万元。",-179.931182,-179.931182
9025,sh.603133,碳元科技,江苏,元器件,2021/1/29,2020/12/31,增亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:约8,600万元。",-110.230867,-110.230867
9026,sh.603136,天目湖,江苏,旅游景点,2020/4/30,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润可能与上年同期相比发生重大变动。,0,0
9027,sh.603136,天目湖,江苏,旅游景点,2020/8/31,2020/9/30,略减,预计2020年1-9月归属于上市公司股东的净利润可能与上年同期相比有较大幅度下滑。,0,0
9028,sh.603136,天目湖,江苏,旅游景点,2020/10/27,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润可能与上年同期相比发生较大变动。,0,0
9029,sh.603136,天目湖,江苏,旅游景点,2021/1/25,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:4,948.44万元至6,185.55万元,同比上年下降:50%至60%。同比上年降低6,185.55万元至7,422.66万元。",-50,-60
9030,sh.603155,新亚强,江苏,化工原料,2020/8/31,2020/9/30,略减,"预计2020年1-9月净利润盈利:13,000万元至14,000万元,同比上年下降:20.40%至26.08%。",-20.4,-26.08
9031,sh.603157,*ST拉夏,新疆,服饰,2020/1/22,2019/12/31,增亏,"预计2019年1-12月归属于上市公司股东的净利润亏损:160,000万元至210,000万元。",-903.053043,-1216.507119
9032,sh.603157,*ST拉夏,新疆,服饰,2021/1/30,2020/12/31,减亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:130,000万元至180,000万元。",39.990011,16.909246
9033,sh.603158,腾龙股份,江苏,汽车配件,2021/1/13,2020/12/31,略增,"预计2020年1-12月归属于上市公司股东的净利润盈利:16,005万元至18,445万元,同比上年增长:20%至40%。同比上年增长2,440万元至4,880万元。",40,20
9034,sh.603159,上海亚虹,上海,专用机械,2021/1/26,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:4,196万元左右,同比上年增长:84%左右。同比上年增长1,917万元左右。",84,84
9035,sh.603160,汇顶科技,深圳,元器件,2020/1/22,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:224,895.06万元至244,895.06万元,同比上年增长:203%至230%。",230,203
9036,sh.603160,汇顶科技,深圳,元器件,2020/1/23,2019/12/31,预增,"预计2019年1-12月归属于上市公司股东的净利润盈利:224,895.06万元至244,895.06万元,同比上年增长:203%至230%。",230,203
9037,sh.603160,汇顶科技,深圳,元器件,2020/8/28,2020/9/30,预减,预计2020年1-9月归属于上市公司股东的净利润与去年同期比存在大幅下降的可能性。,0,0
9038,sh.603160,汇顶科技,深圳,元器件,2020/10/30,2020/12/31,略减,预计2020年1-12月归属于上市公司股东的净利润与去年同期比存在一定幅度下降的可能性。,0,0
9039,sh.603161,科华控股,江苏,汽车配件,2020/7/24,2020/9/30,略减,预计2020年1-9月归属于上市公司股东的净利润与上年同期相比存在下滑风险。,0,0
