,ts_code,name,area,industry,list_date,close,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2630,600330.SH,天通股份,浙江,元器件,20010118,10.61,6.2683,0.8,65.1011,30.3315,2.2008,3.8035,3.4003,0.4647,0.4647,99656.573,99656.573,74596.7535,1057356.2395,1057356.2395
2631,600331.SH,宏达股份,四川,铅锌,20011220,2.1,0.8457,0.46,50.4973,,2.1416,1.6765,1.8403,,,203200.0,203200.0,131032.5975,426720.0,426720.0
2632,600332.SH,白云山,广东,中成药,20010206,28.79,1.199,1.09,14.678,17.4103,1.8091,0.7206,0.7577,2.0458,2.0458,162579.0949,140589.0949,67358.5846,4680652.1422,4047560.0422
2633,600333.SH,长春燃气,吉林,供气供热,20001211,5.51,11.4107,0.76,350.1847,804.6214,1.6622,1.936,2.1035,,,60903.0684,60903.0684,25121.9808,335575.9069,335575.9069
2634,600335.SH,国机汽车,天津,汽车配件,20010305,5.03,11.8235,0.93,13.6311,28.5195,0.7146,0.1405,0.1644,1.1928,1.1928,145687.5351,102973.6837,42926.7069,732808.3016,517957.629
2635,600336.SH,澳柯玛,山东,家用电器,20001229,6.88,4.6322,0.81,28.4604,25.5331,2.6636,0.8537,0.8197,1.1641,1.1641,79826.3269,78385.1569,42174.0577,549205.1291,539289.8795
2636,600337.SH,美克家居,新疆,家居用品,20001127,5.25,1.3753,0.89,18.4381,63.5533,2.4443,1.5298,1.9172,,,162832.722,162832.722,131337.2696,854871.7905,854871.7905
2637,600338.SH,西藏珠峰,西藏,铅锌,20001227,10.08,10.6609,1.98,15.3548,60.2319,3.8257,4.1244,5.2929,,,91421.0168,91421.0168,45991.0448,921523.8493,921523.8493
2638,600339.SH,中油工程,新疆,石油加工,20001225,2.66,1.356,0.73,18.4772,14.5742,0.615,0.2283,0.1997,1.6541,1.6541,558314.7471,558314.7471,155218.0662,1485117.2273,1485117.2273
2639,600340.SH,华夏幸福,河北,区域地产,20031230,10.05,1.0473,0.64,2.6919,3.2384,0.8101,0.3739,0.4029,11.483,11.483,391372.0342,389335.5062,273117.7087,3933288.9437,3912821.8373
2640,600343.SH,航天动力,陕西,航空,20030408,10.71,10.8803,0.68,,,3.2375,2.5778,4.1562,,,63820.6348,63820.6348,35876.5744,683518.9987,683518.9987
2641,600345.SH,长江通信,湖北,通信设备,20001222,15.69,1.4497,0.91,27.5477,41.5139,1.567,17.6244,22.0716,0.6373,0.6373,19800.0,19800.0,10427.6962,310662.0,310662.0
2642,600346.SH,恒力石化,辽宁,化纤,20010820,41.3,2.0714,1.0,28.9985,22.1858,6.6753,2.8846,2.275,0.9652,0.9652,703909.9786,463193.5609,168441.2696,29071482.1162,19129894.0652
2643,600348.SH,华阳股份,山西,煤炭开采,20030821,5.16,1.9153,0.74,7.2964,10.3563,0.7175,0.38,0.3982,5.4264,5.4264,240500.0,240500.0,100196.176,1240980.0,1240980.0
2644,600350.SH,山东高速,山东,路桥,20020318,5.56,0.9948,0.66,8.789,11.8507,0.956,3.5931,2.7912,6.8345,6.8345,481116.5857,481116.5857,115689.6162,2675008.2165,2675008.2165
2645,600351.SH,亚宝药业,山西,中成药,20020926,4.74,1.3253,0.54,262.4445,,1.3198,1.1998,1.4217,0.4219,0.4219,77000.0023,77000.0023,54566.2638,364980.0109,364980.0109
2646,600352.SH,浙江龙盛,浙江,染料涂料,20030801,14.46,2.5719,0.83,9.3656,10.9387,1.7528,2.2019,2.9334,1.7228,1.7228,325333.186,325333.186,247501.5372,4704317.8696,4704317.8696
2647,600353.SH,旭光电子,四川,元器件,20021120,4.58,0.7197,0.79,44.5688,44.2333,2.1671,2.0741,2.5659,1.3016,1.3016,54372.0,54372.0,30986.9132,249023.76,249023.76
2648,600354.SH,*ST敦种,甘肃,种植业,20040115,4.63,1.8478,0.77,,174.6126,4.0283,2.0645,2.0481,,,52780.208,52780.208,37506.3036,244372.363,244372.363
2649,600355.SH,精伦电子,湖北,元器件,20020613,2.14,1.1604,0.43,,,3.9256,3.4806,5.2525,,,49208.92,49208.92,41318.92,105307.0888,105307.0888
2650,600356.SH,恒丰纸业,黑龙江,造纸,20010419,9.16,3.811,1.02,30.6006,23.7147,1.2367,1.5583,1.4676,0.9825,0.9825,29873.1378,29873.1378,20930.8295,273637.9422,273637.9422
2651,600358.SH,*ST联合,江苏,旅游服务,20000922,2.83,0.4772,1.07,,,5.9652,4.0256,2.7955,,,50493.666,50493.666,33319.7,142897.0748,142897.0748
2652,600359.SH,新农开发,新疆,农业综合,19990429,7.92,2.9116,1.01,362.9428,76.9058,6.6354,5.4858,5.4737,,,38151.282,38151.282,22769.7245,302158.1534,302158.1534
2653,600360.SH,华微电子,吉林,半导体,20010316,8.11,3.9367,0.55,119.822,271.9342,2.5086,4.7015,4.6303,0.3094,0.3094,96029.5304,96029.5304,74596.8648,778799.4915,778799.4915
2654,600361.SH,华联综超,北京,超市连锁,20011129,3.59,1.1162,1.0,28.3678,17.2125,0.8478,0.1993,0.2718,1.9499,1.9499,66580.7918,66580.7918,29975.1147,239025.0426,239025.0426
2655,600362.SH,江西铜业,江西,铜,20020111,21.17,6.904,1.04,29.7218,37.9107,1.3884,0.305,0.2473,0.4724,0.4724,346272.9405,207524.7405,86976.8295,7330598.1504,4393298.7564
2656,600363.SH,联创光电,江西,元器件,20010329,25.88,4.0449,0.93,60.474,46.4195,4.0051,2.707,2.9408,0.1693,0.1693,45547.675,44347.675,34971.4658,1178773.829,1147717.829
2657,600365.SH,ST通葡,吉林,红黄酒,20010115,2.3,1.0327,0.48,,,1.4296,0.9426,1.8073,,,40000.0,40000.0,31441.6792,92000.0,92000.0
2658,600366.SH,宁波韵升,浙江,矿物制品,20001030,6.88,9.7316,1.27,136.976,47.206,1.5663,3.4974,2.9349,0.5691,0.5691,98911.3721,98911.3721,66334.027,680510.24,680510.24
2659,600367.SH,红星发展,贵州,化工原料,20010320,7.04,2.7104,1.48,27.8169,729.0255,1.5752,1.3655,1.6302,0.3725,0.3725,29547.795,29120.0,18613.2664,208016.4768,205004.8
2660,600368.SH,五洲交通,广西,路桥,20001221,3.31,0.9763,0.86,4.245,7.4235,0.7901,1.735,2.0018,2.4169,2.4169,112563.2068,112563.2068,55934.6286,372584.2145,372584.2145
2661,600369.SH,西南证券,重庆,证券,20010109,4.98,0.773,0.82,31.7587,29.4806,1.3368,9.4853,9.4516,1.3647,1.3647,664510.9124,564510.9124,338187.2449,3309264.3438,2811264.3438
2662,600370.SH,三房巷,江苏,化工原料,20030306,3.36,3.3536,1.62,223.6906,29.6916,2.1944,11.7994,0.9842,0.1946,0.1946,365716.6407,79724.423,36101.4327,1228807.9128,267874.0613
2663,600371.SH,万向德农,黑龙江,种植业,20020916,13.32,6.0192,1.25,66.3655,69.724,7.6627,14.152,15.2914,0.5775,0.5775,29257.8,29257.8,14992.7865,389713.896,389713.896
2664,600372.SH,中航电子,北京,航空,20010706,18.39,5.6918,1.45,63.7744,50.3327,3.4021,4.2456,3.9432,0.2985,0.2985,192821.4265,192821.4265,64945.8653,3545986.0333,3545986.0333
2665,600373.SH,中文传媒,江西,出版业,20020304,9.57,1.0033,0.6,7.5156,7.5495,0.8871,1.1519,1.3107,5.2247,5.2247,135506.3719,135506.3719,59952.2687,1296795.9791,1296795.9791
2666,600375.SH,汉马科技,安徽,汽车整车,20030401,7.42,1.8523,1.47,95.3083,,1.5372,0.646,0.612,,,55574.0597,55574.0597,44310.5675,412359.523,412359.523
2667,600376.SH,首开股份,北京,区域地产,20010312,5.74,0.1979,0.49,5.3687,8.4276,0.5938,0.3108,0.3483,6.9686,6.9686,257956.5242,257956.5242,122126.6904,1480670.4489,1480670.4489
2668,600377.SH,宁沪高速,江苏,路桥,20010116,8.92,0.5575,0.5,10.7,17.7189,1.6258,4.4588,5.6634,5.157,5.157,503774.75,379976.6821,46812.8919,4493670.77,3389392.0043
2669,600378.SH,昊华科技,四川,化工原料,20010111,23.19,2.8421,1.04,40.5105,33.2503,3.3926,4.525,4.3066,0.7419,0.7419,91722.9657,35663.195,18051.8624,2127055.5746,827029.4921
2670,600379.SH,宝光股份,陕西,电气设备,20020116,6.38,9.9491,0.61,47.6934,53.8423,3.8137,2.2558,2.4438,1.1912,1.1912,33020.1564,33020.1564,17640.3554,210668.5978,210668.5978
2671,600380.SH,健康元,深圳,化学制药,20010608,13.34,2.1599,0.87,29.1275,24.9731,2.3942,2.1744,2.0364,1.184,1.184,195278.0764,195278.0764,108032.1982,2605009.5392,2605009.5392
2672,600381.SH,青海春天,青海,医疗保健,20010508,6.69,11.1942,0.75,676.2377,,1.7185,16.8021,30.7517,,,58706.0741,58706.0741,28248.2701,392743.6357,392743.6357
2673,600382.SH,广东明珠,广东,商贸代理,20010118,6.05,7.3618,0.61,12.8652,12.737,0.759,4.0241,6.703,0.7629,0.7629,78893.3815,78893.3815,43010.2446,477304.9581,477304.9581
2674,600383.SH,金地集团,深圳,全国地产,20010412,11.68,0.6296,0.45,5.2337,5.4685,1.004,0.8359,0.8641,5.7363,5.7363,451458.3572,451458.3572,416280.5943,5273033.6121,5273033.6121
2675,600385.SH,ST金泰,山东,黄金,20010723,4.46,0.1784,0.47,211.3289,85.8723,34.3906,9.1857,6.2773,,,14810.7148,14277.3814,8804.3606,66055.788,63677.121
2676,600386.SH,北巴传媒,北京,汽车服务,20010216,3.31,0.7843,0.82,30.6251,61.6941,1.5196,0.5105,0.59,1.2085,1.2085,80640.0,80640.0,36288.0,266918.4,266918.4
2677,600387.SH,海越能源,浙江,石油贸易,20040218,5.96,0.3623,0.45,5.8838,40.9719,0.898,0.2351,0.4257,,,47177.4464,40404.8492,31411.4405,281177.5805,240812.9012
2678,600388.SH,龙净环保,福建,环境保护,20001229,8.5,0.4958,0.6,10.6777,10.4908,1.5749,0.831,0.9054,2.3529,2.3529,106906.0141,106906.0141,71272.9213,908701.1199,908701.1199
2679,600389.SH,江山股份,江苏,农药化肥,20010110,21.03,1.6129,0.67,20.8155,20.2854,3.3475,1.3064,1.2814,6.2292,6.2292,29700.0,29700.0,12184.5208,624591.0,624591.0
2680,600390.SH,五矿资本,湖南,多元金融,20010115,6.69,0.5645,0.73,11.0024,9.1627,0.808,4.728,5.7444,1.1809,1.1809,449806.5459,449806.5459,223024.9462,3009205.7921,3009205.7921
2681,600391.SH,航发科技,四川,航空,20011212,20.7,7.7348,1.96,302.6769,,4.8254,2.0197,2.0823,,,33012.9367,33012.9367,21122.2062,683367.7897,683367.7897
2682,600392.SH,盛和资源,四川,小金属,20030529,15.73,19.7478,1.17,271.9227,,5.0281,3.9671,3.9152,,,175516.7067,175516.7067,118135.9962,2760877.7964,2760877.7964
2683,600393.SH,粤泰股份,广东,全国地产,20010319,1.76,2.8218,0.37,24.804,,0.7141,0.9738,1.3785,,,253624.787,98820.5552,90820.5552,446379.6251,173924.1772
2684,600395.SH,盘江股份,贵州,煤炭开采,20010531,7.12,2.4724,0.89,10.8014,14.8347,1.6923,1.8248,1.8598,5.618,5.618,165505.1861,165505.1861,50202.8608,1178396.925,1178396.925
2685,600396.SH,金山股份,辽宁,火力发电,20010328,2.28,1.5819,0.8,49.7986,28.3958,1.6461,0.4537,0.4615,,,147270.6817,147270.6817,61370.3838,335777.1543,335777.1543
2686,600397.SH,安源煤业,江西,煤炭开采,20020702,2.65,3.1279,0.84,138.2808,,4.1533,0.4723,0.3812,,,98995.9882,98995.9882,60047.3792,262339.3687,262339.3687
2687,600398.SH,海澜之家,江苏,服饰,20001228,6.48,0.5714,0.69,8.7185,14.8546,2.203,1.2741,1.4687,4.3394,4.3394,431959.2192,431959.2192,120746.6643,2799095.7404,2799095.7404
2688,600399.SH,ST抚钢,辽宁,特种钢,20001229,14.93,3.6265,1.41,97.4867,55.2835,6.0347,5.1286,4.8444,,,197210.0,197210.0,139522.3556,2944345.3,2944345.3
2689,600400.SH,红豆股份,江苏,服饰,20010108,2.99,1.215,3.21,44.6841,48.7223,2.0335,2.9822,3.0853,1.5741,1.5741,253325.6912,253325.6912,121209.435,757443.8167,757443.8167
2690,600403.SH,大有能源,河南,煤炭开采,20031009,4.47,4.6582,0.45,139.039,169.7076,1.4277,1.8105,1.8565,0.217,0.217,239081.2402,239081.2402,32332.7991,1068693.1437,1068693.1437
2691,600405.SH,动力源,北京,电气设备,20040401,6.13,5.5733,0.67,308.5044,207.834,3.205,2.7438,2.6075,,,55714.3948,55327.5448,49113.6833,341529.2401,339157.8496
2692,600406.SH,国电南瑞,江苏,电气设备,20031016,30.87,1.4735,0.9,32.8507,30.0657,4.4858,4.4003,4.037,0.9395,0.9395,462173.5487,458366.4125,193866.5031,14267297.4484,14149771.1539
2693,600408.SH,ST安泰,山西,焦炭加工,20030212,2.57,3.1871,1.86,5.6643,7.0673,1.2844,0.2706,0.3013,,,100680.0,100680.0,68899.2884,258747.6,258747.6
2694,600409.SH,三友化工,河北,化工原料,20030618,11.81,3.1046,0.77,35.6998,130.0388,2.2241,1.1884,1.3839,1.4056,1.4056,206434.9448,206434.9448,112978.0565,2437996.6981,2437996.6981
2695,600410.SH,华胜天成,北京,软件服务,20040427,7.48,1.8508,1.04,50.1064,418.1096,1.6805,1.7964,2.1682,0.4002,0.4002,109874.3383,109874.3383,102167.4025,821860.0505,821860.0505
2696,600415.SH,小商品城,浙江,商品城,20020509,5.11,2.1402,0.66,22.3484,20.891,2.0474,6.9392,6.8434,1.3582,1.3582,548991.4176,544321.4176,225756.8256,2805346.1439,2781482.4439
2697,600416.SH,*ST湘电,湖南,电气设备,20020718,19.57,1.7253,1.16,,,6.722,3.5563,3.8798,,,94583.4325,94583.4325,62863.1202,1850997.774,1850997.774
2698,600418.SH,江淮汽车,安徽,汽车整车,20010824,9.7,5.3431,0.98,173.2315,687.0594,1.4176,0.3884,0.3661,0.1753,0.1753,189331.2117,189331.2117,128522.9962,1836512.7535,1836512.7535
2699,600419.SH,天润乳业,新疆,乳制品,20010628,15.99,3.6195,0.71,30.7695,30.2155,2.7869,2.6404,2.4853,0.9819,0.9819,26859.9337,26859.9337,16631.807,429490.3399,429490.3399
2700,600420.SH,现代制药,上海,化学制药,20040616,8.94,1.3106,0.8,13.9876,12.8844,1.1686,0.7526,0.7322,1.1186,1.1186,102695.9376,102695.9376,35374.2902,918101.6821,918101.6821
2701,600421.SH,ST华嵘,湖北,综合类,20040607,9.99,1.3389,3.1,598.6988,287.8317,83.4473,83.9807,18.875,,,19560.0,19560.0,9085.2748,195404.4,195404.4
2702,600422.SH,昆药集团,云南,中成药,20001206,8.79,6.693,4.56,14.6708,14.9611,1.5333,0.8208,0.8568,2.2652,2.2652,75825.5769,75825.5769,46000.8867,666506.821,666506.821
2703,600423.SH,ST柳化,广西,农药化肥,20030717,2.12,0.703,2.06,,,4.4756,4.5278,10.6103,,,79869.5026,79869.5026,52515.9896,169323.3455,169323.3455
2704,600425.SH,青松建化,新疆,水泥,20030724,3.54,1.0226,0.69,22.1314,21.3659,0.9964,1.5547,1.7177,,,137879.0086,137879.0086,97525.9388,488091.6904,488091.6904
2705,600426.SH,华鲁恒升,山东,农药化肥,20020620,42.17,1.2538,1.03,27.9639,37.4595,4.5841,4.834,5.4342,0.83,0.83,162665.975,162243.969,109879.5203,6859624.1658,6841828.1727
2706,600428.SH,中远海特,广东,水运,20020418,5.26,7.8476,0.83,111.8746,126.2308,1.1632,1.366,1.4666,,,214665.0771,214665.0771,105324.7126,1129138.3055,1129138.3055
2707,600429.SH,三元股份,北京,乳制品,20030915,4.48,1.3018,0.5,49.9405,,1.3776,0.8231,0.9205,0.6027,0.6027,149755.7426,149755.7426,37222.6929,670905.7268,670905.7268
2708,600433.SH,冠豪高新,广东,造纸,20030619,4.82,4.5085,0.52,35.9767,33.9078,2.2436,2.3616,2.5078,0.5678,0.5678,127131.5443,127131.5443,83619.4399,612774.0435,612774.0435
2709,600435.SH,北方导航,北京,专用机械,20030704,8.61,4.9256,0.92,287.5284,278.7305,5.9256,5.592,4.7294,,,148932.0,148932.0,86339.4294,1282304.52,1282304.52
2710,600436.SH,片仔癀,福建,中成药,20030616,297.05,1.7012,1.05,130.3976,107.5267,22.7426,31.3189,27.5406,0.276,0.276,60331.721,60331.721,25084.3648,17921537.7231,17921537.7231
2711,600438.SH,通威股份,四川,饲料,20040302,45.82,6.1153,1.05,78.2902,55.3857,6.8048,5.4922,5.0053,0.3867,0.3867,450154.8184,428785.5684,228943.3169,20626093.7791,19646954.7441
2712,600439.SH,瑞贝卡,河南,服饰,20030710,2.39,1.0599,0.54,12.7742,72.2668,0.9652,1.4871,2.1748,1.2552,1.2552,113198.544,113198.544,75044.7223,270544.5202,270544.5202
2713,600444.SH,国机通用,安徽,专用机械,20040219,9.65,3.4927,2.73,29.0981,23.8762,2.3447,2.0832,2.17,1.5544,1.5544,14642.1932,14642.1932,8101.736,141297.1644,141297.1644
2714,600446.SH,金证股份,深圳,软件服务,20031224,15.4,1.7737,0.67,55.3504,34.3665,6.0591,2.7179,2.4974,0.1818,0.1818,86044.0484,85534.8284,53952.7672,1325078.3454,1317236.3574
2715,600448.SH,华纺股份,山东,纺织,20010903,3.16,1.1096,0.58,171.5727,120.5095,1.3216,0.6456,0.6428,,,62981.9662,62981.9662,51245.5192,199023.0132,199023.0132
2716,600449.SH,宁夏建材,宁夏,水泥,20030829,12.51,2.0709,1.12,7.78,6.0982,0.9691,1.2487,1.1886,4.0767,4.0767,47818.1042,47818.1042,25076.7748,598204.4835,598204.4835
2717,600452.SH,涪陵电力,重庆,水力发电,20040303,16.81,1.373,0.72,18.6029,20.2368,3.5366,2.8149,2.8145,0.9348,0.9348,43904.0,43904.0,21230.3158,738026.24,738026.24
2718,600455.SH,博通股份,陕西,文教休闲,20040329,17.46,1.2793,0.93,62.3809,50.985,6.3626,5.9286,5.4638,,,6245.8,6245.8,4491.8477,109051.668,109051.668
2719,600456.SH,宝钛股份,陕西,小金属,20020412,46.0,11.6239,1.66,82.4639,63.5349,5.0879,4.7264,4.731,0.4348,0.4348,43026.57,43026.57,20203.8402,1979222.22,1979222.22
2720,600458.SH,时代新材,湖南,塑料,20021219,8.8,4.5336,1.13,131.1112,36.0721,1.5226,0.6282,0.5326,0.2841,0.2841,80279.8152,80279.8152,39322.1524,706462.3738,706462.3738
2721,600459.SH,贵研铂业,云南,小金属,20030516,23.07,3.7587,1.05,43.4771,27.7565,2.9766,0.4729,0.4272,1.1704,1.1704,43770.8011,43770.8011,26418.3562,1009792.3814,1009792.3814
2722,600460.SH,士兰微,浙江,半导体,20030311,23.68,10.4331,1.07,2138.0072,3734.7446,9.0663,9.9884,8.0683,0.0211,0.0211,131206.1614,131206.1614,77559.4618,3106961.902,3106961.902
2723,600461.SH,洪城水业,江西,水务,20040601,,,,,,,,,,,,,,,
2724,600462.SH,*ST九有,深圳,广告包装,20030903,2.0,0.4007,0.78,,,,3.7331,5.521,,,58385.0,53378.0,43204.3096,116770.0,106756.0
2725,600463.SH,空港股份,北京,园区开发,20040318,5.42,0.537,0.72,,,1.3199,1.4849,1.4111,,,30000.0,30000.0,10226.1881,162600.0,162600.0
2726,600466.SH,蓝光发展,四川,区域地产,20010212,4.26,0.7874,0.42,3.7377,3.5965,0.772,0.3299,0.3029,6.7371,6.7371,303493.0435,303493.0435,126528.8194,1292880.3653,1292880.3653
2727,600467.SH,好当家,山东,渔业,20040405,2.55,1.6504,0.61,57.2688,56.4158,1.1407,3.0385,2.871,0.549,0.549,146099.4304,146099.4304,85846.9114,372553.5475,372553.5475
2728,600468.SH,百利电气,天津,电气设备,20010615,4.03,3.1263,0.52,80.2902,45.4151,2.5328,2.8811,2.3267,,,112189.5038,112189.5038,49185.5726,452123.7003,452123.7003
2729,600469.SH,风神股份,河南,汽车配件,20031021,5.66,5.7788,0.53,20.0668,23.4029,1.4483,0.6997,0.7401,0.6753,0.6753,73113.7184,56241.3222,31170.1648,413823.6461,318325.8837
2730,600470.SH,*ST六化,安徽,农药化肥,20040305,3.9,1.4845,1.02,,,1.4993,0.4672,0.4419,,,52160.0,52160.0,38862.8256,203424.0,203424.0
2731,600475.SH,华光环能,江苏,环境保护,20030721,10.62,1.2351,1.3,13.2288,11.105,0.9918,0.8481,0.9084,3.2957,3.2957,55939.2211,54350.3349,13316.3335,594074.5281,577200.5566
2732,600476.SH,湘邮科技,湖南,软件服务,20031210,9.12,1.3183,0.77,,,9.1085,4.9829,6.8225,,,16107.0,16107.0,9771.228,146895.84,146895.84
2733,600477.SH,杭萧钢构,浙江,钢加工,20031110,3.65,1.1236,0.82,16.7645,9.6543,1.9871,1.1851,1.0895,2.7397,2.7397,215373.7411,215359.2409,123397.3745,786114.155,786061.2293
2734,600478.SH,科力远,湖南,元器件,20030918,4.01,1.5436,0.71,,,2.7167,3.1878,2.6661,,,165328.1386,160413.1503,114722.3652,662965.8358,643256.7327
2735,600479.SH,千金药业,湖南,中成药,20040312,8.32,1.201,0.94,11.8309,11.7619,1.5369,0.9877,0.9601,6.0096,6.0096,41850.7117,41850.7117,29912.5981,348197.9213,348197.9213
2736,600480.SH,凌云股份,河北,汽车配件,20030815,8.81,1.4175,0.79,,189.8056,1.4489,0.5724,0.5337,,,76534.0374,76346.1517,40960.5706,674264.8695,672609.5965
2737,600481.SH,双良节能,江苏,环境保护,20030422,3.75,5.815,1.04,29.6022,45.8848,2.8727,2.422,3.0456,3.2,3.2,163229.5808,162725.5808,77792.8156,612110.928,610220.928
2738,600482.SH,中国动力,河北,电气设备,20040714,18.33,1.2443,1.01,39.96,45.3571,1.1091,1.3339,1.4697,,,216068.1619,63384.3249,63384.3249,3960529.4076,1161834.6754
2739,600483.SH,福能股份,福建,火力发电,20040531,7.74,0.5476,0.81,10.9543,12.6978,0.9671,1.37,1.5636,2.8473,2.8473,176037.6808,155183.5852,43027.7887,1362531.6494,1201120.9494
2740,600486.SH,扬农化工,江苏,农药化肥,20020425,159.89,1.5931,0.97,42.3585,44.1082,8.5864,5.6944,5.1636,0.4065,0.4065,30989.8907,30989.8907,17973.1272,4954973.624,4954973.624
2741,600487.SH,亨通光电,江苏,通信设备,20030822,13.07,0.8689,0.63,22.666,29.4393,1.5365,0.9721,0.9493,0.5011,0.5011,236218.8385,190512.3864,132253.4619,3087380.2192,2489996.8902
2742,600488.SH,天药股份,天津,化学制药,20010618,4.95,0.7369,0.52,37.5067,42.4321,1.8293,1.8688,1.8689,0.8015,0.8015,110078.668,98706.1304,53354.3729,544889.4066,488595.3455
2743,600489.SH,中金黄金,北京,黄金,20030814,8.52,3.7218,2.1,231.0203,38.0537,1.7812,1.0599,0.9255,0.217,0.217,484731.2564,345113.7189,171397.1769,4129910.3045,2940368.885
2744,600490.SH,鹏欣资源,上海,铜,20030626,4.0,2.4082,1.01,28.4779,391.7743,1.3988,0.5986,1.2702,,,221288.7079,167870.4228,141007.9228,885154.8316,671481.6912
2745,600491.SH,龙元建设,浙江,建筑工程,20040524,5.13,0.5935,0.63,7.6882,8.1521,0.7058,0.3662,0.3899,1.4035,1.4035,152975.7955,152975.7955,89189.5105,784765.8309,784765.8309
2746,600493.SH,凤竹纺织,福建,纺织,20040421,4.46,0.7805,0.64,46.7419,108.8308,1.6142,1.1852,1.2959,0.6726,0.6726,27200.0,27200.0,18218.6406,121312.0,121312.0
2747,600495.SH,晋西车轴,山西,运输设备,20040526,4.4,6.0765,0.8,88.4844,143.5646,1.6663,3.6974,4.0422,0.4545,0.4545,120819.0886,120819.0886,83353.4978,531603.9898,531603.9898
2748,600496.SH,精工钢构,安徽,钢加工,20020605,4.94,3.9398,1.12,24.6545,17.0512,1.4879,0.9715,0.9302,0.4188,0.4188,201287.4349,151044.52,127337.5596,994359.9284,746159.9288
2749,600497.SH,驰宏锌锗,云南,铅锌,20040420,5.31,4.1862,0.87,34.7876,42.4947,1.8137,1.6481,1.6155,2.2599,2.2599,509129.1568,509129.1568,283163.772,2703475.8226,2703475.8226
2750,600498.SH,烽火通信,湖北,通信设备,20010823,21.14,1.992,0.72,25.2734,38.8502,2.3282,1.003,1.0892,1.6095,1.6095,117015.3992,113154.2819,63744.5078,2473705.5391,2392081.5194
2751,600499.SH,科达制造,广东,专用机械,20021010,9.28,7.2153,1.02,146.8496,694.0709,2.9729,2.7286,2.6268,,,188841.9929,157720.5702,101178.5166,1752453.6941,1463646.8915
2752,600500.SH,中化国际,上海,商贸代理,20000301,4.9,1.323,0.86,29.4203,400.0414,1.1824,0.256,0.2671,3.266,3.266,276058.6472,270791.6472,120903.0862,1352687.3713,1326879.0713
2753,600501.SH,航天晨光,江苏,汽车配件,20010615,9.9,5.4824,0.93,119.33,29.5651,1.9435,1.3902,1.214,,,42128.36,42128.36,22388.9828,417070.764,417070.764
