,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
4268,603997.SH,继峰股份,7.44,-0.32,-4.12,125586.0,94578057.0,6.44,7.9,7.4,7.81,7.76,0.51,1.43,65.89,1.79,8326282515.0,6553286218.0
4269,300681.SZ,英搏尔,69.16,-2.98,-4.13,15332.0,108292882.0,9.83,75.4,68.31,72.15,72.14,1.41,3.46,71.83,7.48,5300451447.0,3069004047.0
4270,002350.SZ,北京科锐,6.02,-0.26,-4.14,86392.0,52533800.0,3.18,6.2,6.0,6.03,6.28,0.94,1.63,30.09,1.69,3265061446.0,3185548570.0
4271,000046.SZ,泛海控股,1.62,-0.07,-4.14,878690.0,144335678.0,3.55,1.68,1.62,1.66,1.69,0.32,1.69,-3.52,0.56,8417845063.0,8414193259.0
4272,300835.SZ,龙磁科技,25.68,-1.11,-4.14,27720.0,72762977.0,5.26,27.01,25.6,26.51,26.79,0.99,4.05,23.55,3.29,3085169520.0,1759380456.0
4273,300821.SZ,东岳硅材,14.11,-0.61,-4.14,110576.0,157488042.0,4.96,14.61,13.88,14.5,14.72,0.92,2.65,17.5,3.45,16932000000.0,5883870000.0
4274,002069.SZ,獐子岛,3.92,-0.17,-4.16,308897.0,122016120.0,5.87,4.11,3.87,4.06,4.09,0.73,4.48,-69.69,-104.03,2787559800.0,2700257234.0
4275,002967.SZ,广电计量,16.14,-0.7,-4.16,52191.0,85326379.0,3.62,16.69,16.08,16.58,16.84,0.78,2.21,50.96,2.72,9284145154.0,3803145527.0
4276,002587.SZ,奥拓电子,4.38,-0.19,-4.16,106637.0,47487164.0,4.81,4.57,4.35,4.53,4.57,0.97,2.25,84.22,2.06,2855953412.0,2071398032.0
4277,603076.SH,乐惠国际,28.03,-1.22,-4.17,19796.0,55942318.0,3.08,28.9,28.0,28.66,29.25,0.59,1.64,73.14,2.62,3383258672.0,3383258672.0
4278,003043.SZ,华亚智能,48.01,-2.09,-4.17,8170.0,39924392.0,4.25,50.07,47.94,49.02,50.1,1.0,2.86,34.58,4.47,3840800000.0,1373077262.0
4279,002922.SZ,伊戈尔,12.4,-0.54,-4.17,60334.0,75887535.0,4.87,12.96,12.33,12.77,12.94,0.91,2.18,18.86,2.27,3674373642.0,3438532722.0
4280,603103.SH,横店影视,11.0,-0.48,-4.18,35243.0,39237046.0,5.92,11.59,10.91,11.52,11.48,1.19,0.56,510.42,4.68,6976200000.0,6976200000.0
4281,600189.SH,泉阳泉,6.4,-0.28,-4.19,132504.0,85057173.0,5.39,6.64,6.28,6.58,6.68,0.8,1.89,39.87,2.92,4577265997.0,4478831520.0
4282,300765.SZ,新诺威,12.8,-0.56,-4.19,30319.0,39196897.0,2.99,13.2,12.8,13.17,13.36,0.71,0.56,22.04,2.37,6988800000.0,6988800000.0
4283,300552.SZ,万集科技,17.6,-0.77,-4.19,21921.0,39136274.0,4.41,18.36,17.55,18.36,18.37,1.22,1.98,88.08,1.38,3751142771.0,1947589371.0
4284,000901.SZ,航天科技,8.22,-0.36,-4.2,153562.0,127112203.0,4.66,8.55,8.15,8.5,8.58,0.78,1.92,205.55,1.56,6561215557.0,6561215557.0
4285,300534.SZ,陇神戎发,8.67,-0.38,-4.2,174672.0,154099207.0,4.09,9.04,8.67,8.92,9.05,0.89,5.81,-288.82,3.65,2630001150.0,2608783458.0
4286,300394.SZ,天孚通信,21.2,-0.93,-4.2,56852.0,122225263.0,5.33,22.19,21.01,21.9,22.13,0.81,1.6,27.09,3.52,8300779292.0,7515805386.0
4287,600319.SH,*ST亚星,5.92,-0.26,-4.21,77985.0,46502824.0,4.37,6.14,5.87,6.06,6.18,0.73,2.47,9.68,8.06,1868316480.0,1868316480.0
4288,300648.SZ,星云股份,31.36,-1.38,-4.22,15099.0,47847948.0,6.44,33.15,31.04,32.18,32.74,1.11,1.64,-36.2,4.55,4634502979.0,2893779123.0
4289,300401.SZ,花园生物,13.16,-0.58,-4.22,117456.0,156617748.0,3.93,13.65,13.11,13.38,13.74,1.3,2.17,11.99,2.98,7251259450.0,7135316573.0
4290,300119.SZ,瑞普生物,17.0,-0.75,-4.23,24889.0,42701086.0,3.94,17.7,17.0,17.6,17.75,1.05,0.98,19.29,1.97,7961848629.0,4312237527.0
4291,600714.SH,金瑞矿业,13.14,-0.58,-4.23,39092.0,51482309.0,5.47,13.59,12.84,13.57,13.72,0.97,1.36,48.95,5.42,3786636227.0,3786636227.0
4292,603079.SH,圣达生物,12.46,-0.55,-4.23,16481.0,20781502.0,5.69,13.05,12.31,13.05,13.01,1.73,0.96,25.01,1.63,2133014417.0,2133014417.0
4293,300622.SZ,博士眼镜,20.59,-0.91,-4.23,22690.0,47186166.0,4.65,21.5,20.5,21.43,21.5,0.77,2.13,37.93,5.39,3550098377.0,2195525722.0
4294,002842.SZ,翔鹭钨业,8.36,-0.37,-4.24,50567.0,42839043.0,5.5,8.79,8.31,8.78,8.73,1.64,2.36,43.34,2.37,2321336658.0,1791560841.0
4295,600693.SH,东百集团,4.29,-0.19,-4.24,567430.0,247286936.0,7.59,4.55,4.21,4.35,4.48,0.61,6.32,30.72,1.12,3853403045.0,3849192178.0
4296,300604.SZ,长川科技,30.7,-1.36,-4.24,53004.0,165515729.0,5.36,32.32,30.6,31.97,32.06,0.86,1.19,85.01,10.49,18552891950.0,13718208395.0
4297,603650.SH,彤程新材,27.0,-1.2,-4.26,48038.0,131458658.0,5.53,28.35,26.79,28.3,28.2,1.23,0.81,49.37,5.91,16123232250.0,16039678131.0
4298,002457.SZ,青龙管业,8.54,-0.38,-4.26,243084.0,206370535.0,8.07,8.88,8.16,8.53,8.92,0.73,7.26,-351.46,1.35,2860831680.0,2859517365.0
4299,600180.SH,瑞茂通,8.76,-0.39,-4.26,741919.0,644743120.0,8.42,9.08,8.31,8.5,9.15,1.36,7.3,12.07,1.36,8904342585.0,8904342585.0
4300,603893.SH,瑞芯微,74.56,-3.32,-4.26,24759.0,186740463.0,5.65,78.5,74.1,78.12,77.88,1.61,1.3,51.7,10.9,31112188032.0,14155059424.0
4301,603990.SH,麦迪科技,16.82,-0.75,-4.27,39438.0,66901890.0,6.55,17.85,16.7,17.6,17.57,0.65,2.38,146.62,2.62,2783095868.0,2783095868.0
4302,301017.SZ,漱玉平民,18.61,-0.83,-4.27,45731.0,86165847.0,6.28,19.57,18.35,18.86,19.44,1.47,11.9,51.42,4.0,7543377400.0,714871513.0
4303,688408.SH,中信博,55.95,-2.5,-4.28,25878.0,146790958.0,6.45,59.45,55.68,57.2,58.45,0.96,3.61,505.13,3.09,7593281106.0,4010809096.0
4304,000546.SZ,金圆股份,11.19,-0.5,-4.28,147678.0,168034899.0,4.62,11.67,11.13,11.5,11.69,0.8,2.07,-151.95,1.73,8736950155.0,7993499524.0
4305,002538.SZ,司尔特,7.83,-0.35,-4.28,228213.0,179435990.0,4.03,8.03,7.7,8.0,8.18,0.47,2.74,14.64,1.33,6683341624.0,6529620911.0
4306,688559.SH,海目星,55.0,-2.46,-4.28,33698.0,188669576.0,5.41,57.69,54.58,57.44,57.46,0.39,2.63,101.86,7.18,11000000000.0,7044122250.0
4307,002761.SZ,浙江建投,20.78,-0.93,-4.28,376907.0,803498464.0,7.46,22.2,20.58,21.57,21.71,1.03,15.49,18.43,4.06,22470247236.0,5056563640.0
4308,300474.SZ,景嘉微,82.85,-3.71,-4.29,43912.0,369291152.0,5.96,87.46,82.3,84.9,86.56,1.25,2.14,85.25,8.71,24957549410.0,16978108081.0
4309,301085.SZ,亚康股份,29.0,-1.3,-4.29,16702.0,49959042.0,6.01,30.82,29.0,30.3,30.3,0.9,8.35,32.85,2.93,2320000000.0,580000000.0
4310,002400.SZ,省广集团,4.23,-0.19,-4.3,472250.0,201565532.0,3.62,4.36,4.2,4.35,4.42,1.11,2.8,40.11,1.59,7374316051.0,7136809813.0
4311,300545.SZ,联得装备,14.69,-0.66,-4.3,16902.0,25225539.0,4.5,15.27,14.58,15.19,15.35,2.21,1.51,115.82,1.88,2611039044.0,1644181570.0
4312,300480.SZ,光力科技,20.91,-0.94,-4.3,28163.0,59375850.0,4.81,21.77,20.72,21.28,21.85,1.67,1.49,47.79,4.21,5638151741.0,3958776403.0
4313,300587.SZ,天铁股份,16.01,-0.72,-4.3,64239.0,104069703.0,4.72,16.64,15.85,16.51,16.73,0.93,1.28,21.87,3.79,10133409233.0,8021250358.0
4314,002204.SZ,大连重工,3.77,-0.17,-4.31,315174.0,119802204.0,4.31,3.92,3.75,3.83,3.94,1.21,1.63,63.1,1.11,7281265021.0,7281265021.0
4315,002933.SZ,新兴装备,21.95,-0.99,-4.32,20989.0,46428051.0,5.36,23.0,21.77,22.99,22.94,1.99,2.86,400.94,1.74,2575832500.0,1611655022.0
4316,300448.SZ,浩云科技,5.32,-0.24,-4.32,67187.0,36011306.0,4.5,5.51,5.26,5.51,5.56,1.56,1.39,248.48,2.57,3639385820.0,2579263701.0
4317,301050.SZ,雷电微力,138.4,-6.25,-4.32,6786.0,95524794.0,6.55,146.65,137.18,144.31,144.65,0.99,3.45,31.28,6.16,13397120000.0,2726167354.0
4318,600289.SH,ST信通,3.32,-0.15,-4.32,12479.0,4278998.0,4.9,3.49,3.32,3.46,3.47,1.32,0.22,-95.6,1.34,2095092869.0,1878863311.0
4319,300494.SZ,盛天网络,13.28,-0.6,-4.32,37454.0,50633318.0,4.39,13.88,13.27,13.72,13.88,0.78,2.08,24.38,2.8,3607719141.0,2386253015.0
4320,002864.SZ,盘龙药业,37.18,-1.68,-4.32,96754.0,364735520.0,3.89,38.48,36.97,38.15,38.86,0.66,17.5,33.06,4.18,3222390600.0,2056048906.0
4321,300192.SZ,科德教育,5.53,-0.25,-4.33,63190.0,35252420.0,5.02,5.7,5.41,5.69,5.78,1.21,2.94,20.04,1.54,1820162609.0,1190428285.0
4322,605589.SH,圣泉集团,23.85,-1.08,-4.33,23962.0,57828675.0,3.81,24.74,23.79,24.74,24.93,1.23,2.96,36.81,2.29,18478426680.0,1933281000.0
4323,688286.SH,敏芯股份,48.11,-2.18,-4.33,3061.0,14904572.0,4.26,50.15,48.01,49.6,50.29,1.07,0.94,206.9,2.33,2570507726.0,1573296732.0
4324,688100.SH,威胜信息,17.41,-0.79,-4.34,28224.0,49681027.0,5.55,18.3,17.29,18.2,18.2,0.98,1.69,33.43,3.43,8705000000.0,2906649414.0
4325,000422.SZ,湖北宜化,18.92,-0.86,-4.35,456379.0,870585728.0,4.25,19.56,18.72,19.06,19.78,0.89,5.08,10.83,7.06,16987638191.0,16986550707.0
4326,002750.SZ,龙津药业,11.65,-0.53,-4.35,167497.0,197640428.0,4.76,12.18,11.6,12.17,12.18,0.58,4.21,532.41,7.26,4665825000.0,4638723617.0
4327,002626.SZ,金达威,24.6,-1.12,-4.35,55806.0,139305165.0,4.28,25.7,24.6,25.25,25.72,1.31,0.91,19.22,3.82,15165455404.0,15163241404.0
4328,300412.SZ,迦南科技,11.42,-0.52,-4.36,103010.0,119206375.0,5.86,11.97,11.27,11.9,11.94,1.31,4.77,45.37,2.95,3343753411.0,2464898441.0
4329,688190.SH,云路股份,57.57,-2.63,-4.37,4911.0,29088246.0,7.38,61.44,57.0,59.61,60.2,1.2,1.88,57.69,3.77,6908400000.0,1502097557.0
4330,600073.SH,上海梅林,7.44,-0.34,-4.37,337632.0,250704373.0,5.53,7.7,7.27,7.61,7.78,0.75,3.6,23.04,1.59,6976707272.0,6976707272.0
4331,300153.SZ,科泰电源,7.22,-0.33,-4.37,47444.0,34873698.0,3.84,7.51,7.22,7.41,7.55,0.89,1.5,139.1,3.02,2310400000.0,2291248127.0
4332,301047.SZ,义翘神州,124.69,-5.7,-4.37,7216.0,91343095.0,4.16,130.0,124.57,130.0,130.39,1.04,2.23,22.37,2.65,16109948000.0,4027487000.0
4333,002583.SZ,海能达,4.8,-0.22,-4.38,207452.0,100838838.0,6.77,5.08,4.74,5.03,5.02,1.93,1.91,-13.17,1.56,8717182517.0,5220436421.0
4334,688622.SH,禾信仪器,30.25,-1.39,-4.39,3299.0,10116680.0,4.42,31.51,30.11,30.8,31.64,1.3,2.22,26.17,3.49,2117427582.0,449968750.0
4335,688611.SH,杭州柯林,54.3,-2.5,-4.4,3464.0,18975126.0,7.45,57.82,53.59,56.69,56.8,1.78,2.61,70.11,3.58,3035370000.0,720900375.0
4336,002596.SZ,海南瑞泽,3.47,-0.16,-4.41,1212266.0,429491776.0,6.34,3.66,3.43,3.62,3.63,0.67,11.64,-3.49,2.0,3982104397.0,3613645050.0
4337,300264.SZ,佳创视讯,5.62,-0.26,-4.42,156495.0,89934290.0,6.12,5.97,5.61,5.97,5.88,0.83,4.64,-22.02,16.15,2321622000.0,1897142136.0
4338,600463.SH,空港股份,7.33,-0.34,-4.43,118757.0,89291852.0,6.91,7.83,7.3,7.74,7.67,0.56,3.96,-87.28,1.8,2199000000.0,2199000000.0
4339,688187.SH,时代电气,40.88,-1.9,-4.44,72626.0,302180816.0,5.84,43.3,40.8,42.03,42.78,0.9,4.15,28.69,1.77,57895764963.0,7156215410.0
4340,603099.SH,长白山,8.39,-0.39,-4.44,48807.0,41057139.0,5.01,8.72,8.28,8.65,8.78,0.75,1.83,-43.35,2.32,2237361300.0,2237361300.0
4341,600093.SH,*ST易见,0.86,-0.04,-4.44,34701.0,2984286.0,0.0,0.86,0.86,0.86,0.9,0.17,0.31,-2.3,-0.25,965304850.0,965304850.0
4342,688020.SH,方邦股份,39.3,-1.83,-4.45,5810.0,22896926.0,4.04,40.57,38.91,40.51,41.13,2.02,1.55,-62.38,1.96,3144000000.0,1472276957.0
4343,688270.SH,臻镭科技,53.4,-2.49,-4.46,4472.0,24145947.0,5.35,55.89,52.9,55.89,55.89,0.83,1.87,59.0,2.92,5831814000.0,1276175842.0
4344,300972.SZ,万辰生物,13.51,-0.63,-4.46,76294.0,104975873.0,4.1,14.03,13.45,13.69,14.14,0.69,10.2,-74.64,3.41,2073785000.0,1010764160.0
4345,300776.SZ,帝尔激光,184.7,-8.67,-4.48,6228.0,117256391.0,6.19,195.96,184.0,190.98,193.37,0.66,1.3,52.31,9.74,19628580804.0,8848697734.0
4346,688068.SH,热景生物,167.42,-7.86,-4.48,24461.0,413095376.0,5.29,173.96,164.68,172.36,175.28,0.61,5.58,4.75,3.65,10412911410.0,7333962181.0
4347,603922.SH,金鸿顺,20.66,-0.97,-4.48,18549.0,38800188.0,6.93,21.8,20.3,21.7,21.63,1.42,1.45,-131.26,2.59,2644480000.0,2644480000.0
4348,300248.SZ,新开普,9.79,-0.46,-4.49,153672.0,153428975.0,5.17,10.28,9.75,10.13,10.25,0.97,3.8,-65.32,2.45,4709895526.0,3962651288.0
4349,688728.SH,格科微,18.51,-0.87,-4.49,31513.0,59249308.0,4.02,19.29,18.51,19.05,19.38,0.88,1.8,36.75,6.12,46254401572.0,3237808127.0
4350,601279.SH,英利汽车,5.52,-0.26,-4.5,84251.0,47671784.0,6.57,5.88,5.5,5.83,5.78,0.55,4.31,55.5,2.26,8248277427.0,1078829821.0
4351,300730.SZ,科创信息,18.43,-0.87,-4.51,198566.0,379382992.0,11.5,20.3,18.08,18.54,19.3,1.12,16.82,-39.69,6.12,2945851163.0,2175996041.0
4352,002770.SZ,*ST科迪,2.54,-0.12,-4.51,141305.0,35903252.0,1.88,2.58,2.53,2.53,2.66,1.5,2.34,18.47,22.18,2780964204.0,1536297720.0
4353,300359.SZ,全通教育,4.86,-0.23,-4.52,182713.0,90438512.0,5.11,5.11,4.85,4.98,5.09,1.06,2.89,366.62,4.62,3079604231.0,3077635931.0
4354,300297.SZ,蓝盾股份,2.11,-0.1,-4.52,269775.0,58307649.0,5.88,2.24,2.11,2.19,2.21,0.67,2.16,-2.1,1.49,2637193463.0,2632804663.0
4355,688319.SH,欧林生物,18.14,-0.86,-4.53,5830.0,10691873.0,3.63,18.75,18.06,18.19,19.0,0.62,1.5,66.45,8.68,7351507100.0,705840098.0
4356,300503.SZ,昊志机电,9.7,-0.46,-4.53,62402.0,61110307.0,4.23,10.08,9.65,10.07,10.16,1.38,2.87,19.1,2.25,2968906509.0,2111331294.0
4357,688029.SH,南微医学,108.14,-5.13,-4.53,12756.0,138857741.0,5.35,112.86,106.8,112.86,113.27,1.74,2.87,43.76,4.93,14463424371.0,4801493861.0
4358,688499.SH,利元亨,143.18,-6.8,-4.53,3628.0,52955554.0,4.71,150.24,143.17,148.73,149.98,0.89,1.91,59.34,6.31,12599840000.0,2725574337.0
4359,002857.SZ,三晖电气,13.68,-0.65,-4.54,7049.0,9802938.0,4.82,14.37,13.68,14.19,14.33,1.23,0.77,89.91,3.4,1751040000.0,1245666614.0
4360,002696.SZ,百洋股份,6.31,-0.3,-4.54,217718.0,140952391.0,7.87,6.8,6.28,6.59,6.61,1.14,6.29,82.32,1.62,2204631402.0,2182685702.0
4361,300225.SZ,金力泰,6.7,-0.32,-4.56,81467.0,55566045.0,4.27,7.0,6.7,6.99,7.02,1.0,1.72,-30.24,3.59,3277675510.0,3166821136.0
4362,300209.SZ,天泽信息,4.81,-0.23,-4.56,104160.0,51135301.0,4.56,5.03,4.8,5.03,5.04,0.92,2.78,-1.32,1.04,2030336257.0,1804573342.0
4363,000032.SZ,深桑达Ａ,15.05,-0.72,-4.57,49261.0,74267037.0,6.15,15.72,14.75,15.58,15.77,2.94,1.2,-33.39,2.9,17138109842.0,6186863790.0
4364,300467.SZ,迅游科技,11.69,-0.56,-4.57,55047.0,65692407.0,4.98,12.3,11.69,12.02,12.25,0.82,3.64,-13.64,4.09,2375465246.0,1768488965.0
4365,603005.SH,晶方科技,32.35,-1.55,-4.57,91735.0,301990720.0,5.13,34.06,32.32,33.34,33.9,1.01,2.25,22.93,3.42,13207137113.0,13173363713.0
4366,300064.SZ,*ST金刚,1.66,-0.08,-4.6,328300.0,56535103.0,9.2,1.82,1.66,1.7,1.74,1.3,4.72,-2.52,-17.85,2001091148.0,1155741430.0
4367,600618.SH,氯碱化工,12.02,-0.58,-4.6,240907.0,293178880.0,4.76,12.57,11.97,12.5,12.6,0.53,3.21,7.85,2.02,13899927712.0,9013076512.0
4368,002425.SZ,凯撒文化,6.01,-0.29,-4.6,364750.0,221597488.0,4.6,6.24,5.95,6.24,6.3,0.96,3.82,17.81,1.1,5749557047.0,5745475247.0
4369,688013.SH,天臣医疗,20.28,-0.98,-4.61,4085.0,8340590.0,4.28,21.01,20.1,21.0,21.26,1.98,1.1,37.38,3.16,1622400000.0,753036960.0
4370,300693.SZ,盛弘股份,20.02,-0.97,-4.62,42804.0,87576967.0,5.91,21.24,20.0,20.9,20.99,1.01,3.04,39.0,5.05,4109615370.0,2816569356.0
4371,688135.SH,利扬芯片,29.09,-1.41,-4.62,14353.0,42525132.0,4.72,30.5,29.06,30.15,30.5,1.7,1.68,35.67,3.76,3967876000.0,2488568048.0
4372,600692.SH,亚通股份,6.18,-0.3,-4.63,167302.0,105243763.0,6.48,6.54,6.12,6.42,6.48,0.75,6.56,47.66,2.35,2173901916.0,1575964995.0
4373,603348.SH,文灿股份,30.76,-1.5,-4.65,40982.0,128451313.0,5.64,32.5,30.68,32.12,32.26,0.68,1.59,82.99,3.01,8063751318.0,7918687158.0
4374,300223.SZ,北京君正,77.5,-3.78,-4.65,74960.0,594234864.0,8.08,83.58,77.01,80.67,81.28,1.3,2.23,40.3,3.62,37321668103.0,26041214890.0
4375,600420.SH,国药现代,9.22,-0.45,-4.65,189092.0,176373317.0,3.62,9.53,9.18,9.53,9.67,0.79,1.84,16.66,1.14,9468683795.0,9468683795.0
4376,300666.SZ,江丰电子,49.58,-2.42,-4.65,36319.0,184176264.0,6.75,52.79,49.28,51.5,52.0,0.89,2.19,104.53,7.98,11487551985.0,8211664346.0
4377,300991.SZ,创益通,25.72,-1.26,-4.67,27825.0,73561731.0,6.19,27.35,25.68,27.05,26.98,0.44,12.37,32.14,3.56,2314800000.0,578700000.0
4378,300581.SZ,晨曦航空,19.39,-0.95,-4.67,75831.0,150000741.0,5.85,20.55,19.36,20.25,20.34,0.75,2.45,234.09,7.97,5994767520.0,5994767520.0
4379,600890.SH,*ST中房,1.02,-0.05,-4.67,152136.0,15557351.0,2.8,1.05,1.02,1.02,1.07,1.1,2.63,-24.33,2.8,590778824.0,590778824.0
4380,601999.SH,出版传媒,5.91,-0.29,-4.68,82415.0,49384866.0,5.48,6.24,5.9,6.2,6.2,0.75,1.5,26.65,1.35,3255905877.0,3255905877.0
4381,300582.SZ,英飞特,12.63,-0.62,-4.68,76679.0,98249327.0,4.75,13.21,12.58,13.01,13.25,0.9,3.54,49.41,2.56,3746907734.0,2736597457.0
4382,688338.SH,赛科希德,33.76,-1.66,-4.69,5732.0,19546751.0,5.03,35.33,33.55,35.29,35.42,2.17,1.19,37.77,1.92,2756436480.0,1626327131.0
4383,603378.SH,亚士创能,13.4,-0.66,-4.69,29331.0,39643727.0,3.77,13.89,13.36,13.85,14.06,1.09,1.05,22.92,1.74,4004008614.0,3739840371.0
4384,301201.SZ,诚达药业,72.81,-3.59,-4.7,30783.0,226707979.0,5.75,76.4,72.01,74.02,76.4,0.64,13.98,67.1,3.23,7040445953.0,1603180746.0
4385,300313.SZ,ST天山,4.46,-0.22,-4.7,44753.0,20404905.0,5.34,4.69,4.44,4.6,4.68,0.97,2.43,-48.13,10.89,1395879186.0,821438692.0
4386,002618.SZ,*ST丹邦,1.41,-0.07,-4.73,131685.0,18571056.0,1.35,1.43,1.41,1.41,1.48,0.83,2.4,-3.38,0.78,772567200.0,772567200.0
4387,002166.SZ,莱茵生物,8.46,-0.42,-4.73,405481.0,351190864.0,6.08,8.98,8.44,8.9,8.88,0.92,8.81,40.37,2.56,4781716700.0,3891621277.0
4388,600749.SH,西藏旅游,11.26,-0.56,-4.74,71419.0,81504110.0,4.99,11.81,11.22,11.62,11.82,0.75,3.15,-316.92,2.49,2555631721.0,2555631721.0
4389,002063.SZ,远光软件,6.23,-0.31,-4.74,278614.0,175157938.0,4.74,6.52,6.21,6.51,6.54,1.68,2.29,278.23,2.86,8242186171.0,7591246957.0
4390,603020.SH,爱普股份,10.22,-0.51,-4.75,46886.0,48324739.0,4.66,10.7,10.2,10.67,10.73,1.08,1.47,18.24,1.28,3916690050.0,3270400000.0
4391,600599.SH,ST熊猫,8.21,-0.41,-4.76,13707.0,11399640.0,4.87,8.61,8.19,8.61,8.62,1.09,0.83,18.94,1.96,1362860000.0,1362860000.0
4392,600139.SH,ST西源,1.6,-0.08,-4.76,84792.0,13592332.0,2.98,1.65,1.6,1.65,1.68,1.41,1.28,-1.33,-2.4,1059024813.0,1059024813.0
4393,300309.SZ,吉艾科技,2.0,-0.1,-4.76,302881.0,61476165.0,4.76,2.08,1.98,2.02,2.1,0.96,3.58,-2.21,-3.54,1772247530.0,1691694536.0
4394,688633.SH,星球石墨,37.76,-1.89,-4.77,5659.0,21573765.0,6.56,39.65,37.05,39.65,39.65,2.01,2.46,22.47,2.26,2746410692.0,869392584.0
4395,300941.SZ,创识科技,28.55,-1.43,-4.77,25684.0,74574927.0,6.0,30.2,28.4,29.75,29.98,1.21,4.52,58.02,3.25,3897075000.0,1621739839.0
4396,688689.SH,银河微电,27.33,-1.37,-4.77,12727.0,35407942.0,5.05,28.75,27.3,28.75,28.7,1.06,3.64,24.91,3.41,3509172000.0,956413350.0
4397,301011.SZ,华立科技,33.9,-1.7,-4.78,16021.0,54742740.0,6.29,35.5,33.26,35.1,35.6,2.08,8.2,56.01,4.07,2942520000.0,662067000.0
4398,002829.SZ,星网宇达,24.92,-1.25,-4.78,28604.0,71924106.0,5.73,26.3,24.8,26.29,26.17,0.96,2.96,-116.95,3.6,3854751197.0,2411279884.0
4399,002726.SZ,龙大美食,9.55,-0.48,-4.79,191883.0,183901527.0,6.08,9.98,9.37,9.89,10.03,0.72,1.79,23.63,2.56,10328517729.0,10248224127.0
4400,002937.SZ,兴瑞科技,12.93,-0.65,-4.79,26693.0,35045709.0,5.15,13.58,12.88,13.52,13.58,0.78,0.92,33.96,3.62,3851239290.0,3732373438.0
4401,600695.SH,*ST绿庭,1.79,-0.09,-4.79,62999.0,11293161.0,1.06,1.81,1.79,1.8,1.88,0.31,1.72,74.9,1.96,1272926459.0,655976202.0
4402,002501.SZ,*ST利源,1.59,-0.08,-4.79,175875.0,28117021.0,2.99,1.64,1.59,1.61,1.67,2.93,0.51,-44.11,2.8,5644500000.0,5517677714.0
4403,688310.SH,迈得医疗,22.85,-1.15,-4.79,5785.0,13259478.0,3.54,23.51,22.66,23.5,24.0,1.46,1.53,30.41,2.49,1910260000.0,864415500.0
4404,688209.SH,英集芯,21.99,-1.11,-4.81,133360.0,311175760.0,11.77,24.6,21.88,22.8,23.1,0.73,36.33,39.68,5.6,9235800000.0,807160806.0
4405,603239.SH,浙江仙通,11.29,-0.57,-4.81,26504.0,30432885.0,4.81,11.86,11.29,11.86,11.86,1.43,0.98,21.55,3.01,3056428800.0,3056428800.0
4406,002919.SZ,名臣健康,24.56,-1.24,-4.81,10762.0,26619671.0,5.7,25.47,24.0,25.24,25.8,0.81,1.59,18.59,4.02,2999653897.0,1666583147.0
4407,600091.SH,*ST明科,0.99,-0.05,-4.81,54573.0,5436994.0,5.77,1.05,0.99,1.04,1.04,0.9,1.25,-10.29,0.5,433038399.0,433038399.0
4408,002464.SZ,*ST众应,2.57,-0.13,-4.81,217406.0,56196603.0,7.41,2.77,2.57,2.57,2.7,2.24,4.17,-7.21,-2.38,1341011577.0,1340845812.0
4409,300343.SZ,联创股份,10.86,-0.55,-4.82,509326.0,565562096.0,6.31,11.47,10.75,11.35,11.41,0.98,5.41,10.13,9.56,12478074829.0,10218074946.0
4410,300393.SZ,中来股份,13.0,-0.66,-4.83,357466.0,474673968.0,7.17,13.94,12.96,13.8,13.66,0.71,3.9,144.27,3.75,14165155654.0,11903030451.0
4411,600209.SH,*ST罗顿,2.56,-0.13,-4.83,534.0,136704.0,0.0,2.56,2.56,2.56,2.69,0.38,0.01,-34.03,2.99,1123868593.0,1123868593.0
4412,300081.SZ,恒信东方,9.25,-0.47,-4.84,237481.0,224628645.0,6.48,9.83,9.2,9.65,9.72,0.88,6.22,-10.94,2.59,5615821307.0,3530656384.0
4413,601137.SH,博威合金,10.23,-0.52,-4.84,235400.0,245505743.0,5.58,10.75,10.15,10.66,10.75,0.87,3.27,26.05,1.49,8082160064.0,7365915391.0
4414,002837.SZ,英维克,25.57,-1.3,-4.84,54810.0,141989920.0,4.99,26.8,25.46,26.68,26.87,1.05,2.11,42.34,4.74,8548193220.0,6646317434.0
4415,300920.SZ,润阳科技,21.04,-1.07,-4.84,5276.0,11148056.0,4.03,21.79,20.9,21.79,22.11,1.48,0.98,21.02,1.81,2104000000.0,1137882103.0
4416,300870.SZ,欧陆通,37.95,-1.93,-4.84,9302.0,35964408.0,4.84,39.88,37.95,39.88,39.88,1.0,2.38,34.73,2.43,3857997000.0,1483720638.0
4417,300655.SZ,晶瑞电材,24.38,-1.24,-4.84,65919.0,164015441.0,4.64,25.57,24.38,25.15,25.62,1.23,2.29,38.39,5.02,8452145900.0,7019931073.0
4418,000613.SZ,*ST东海A,2.75,-0.14,-4.84,11162.0,3069550.0,0.0,2.75,2.75,2.75,2.89,0.17,0.42,269.19,14.36,1001275000.0,736460450.0
4419,300433.SZ,蓝思科技,10.8,-0.55,-4.85,1177792.0,1294095440.0,6.7,11.42,10.66,11.16,11.35,1.6,2.37,-32.64,1.28,53713583978.0,53572108255.0
4420,600422.SH,昆药集团,10.59,-0.54,-4.85,132090.0,142095584.0,4.49,11.05,10.55,11.01,11.13,1.02,1.75,17.54,1.64,8029928594.0,8002817950.0
